subject,neuron,region,FR_accuracy,TC_accuracy,best_bin_ms,best_gamma,n_presentations,n_splits,FR_null_mean,FR_p,FR_coding,TC_null_mean,TC_p,TC_coding,elapsed_seconds
YFS,41,hpc,0.1022727272727272,0.1363636363636363,225,0.5,264,10,0.10668560606060605,0.5920398009950248,False,0.10704545454545453,0.12935323383084577,False,32.57736039161682
YFS,42,hpc,0.0871212121212121,0.0909090909090909,100,0.2,264,10,0.10948863636363637,0.9402985074626866,False,0.11119318181818182,0.9353233830845771,False,28.988804817199707
YFS,43,hpc,0.0795454545454545,0.1212121212121212,180,0.5,264,10,0.11113636363636363,0.945273631840796,False,0.10884469696969695,0.3383084577114428,False,27.057220458984375
YFS,44,hpc,0.0909090909090909,0.1287878787878787,90,0.2,264,10,0.11043560606060605,0.8208955223880597,False,0.10892045454545453,0.18407960199004975,False,28.378432750701904
YFS,45,hpc,0.0909090909090909,0.1628787878787878,225,0.5,264,10,0.11017045454545454,0.8208955223880597,False,0.11164772727272726,0.009950248756218905,True,27.162616968154907
YFS,46,hpc,0.0833333333333333,0.1704545454545454,300,0.2,264,10,0.11246212121212121,0.9203980099502488,False,0.11314393939393938,0.009950248756218905,True,25.48978018760681
YFS,47,hpc,0.0909090909090909,0.1590909090909091,90,0.5,264,10,0.10818181818181818,0.845771144278607,False,0.11064393939393939,0.029850746268656716,True,29.138153076171875
YFS,48,hpc,0.1212121212121212,0.1212121212121212,60,0.2,264,10,0.12138257575757574,0.9402985074626866,False,0.12100378787878785,0.9701492537313433,False,29.532097816467285
YFS,49,hpc,0.1098484848484848,0.1477272727272727,150,0.5,264,10,0.10990530303030303,0.5223880597014925,False,0.10939393939393939,0.04975124378109453,True,25.440722227096558
YFS,50,hpc,0.1515151515151515,0.1515151515151515,900,0.2,264,10,0.10905303030303032,0.03980099502487562,True,0.10918560606060605,0.03980099502487562,True,22.827575206756592
YFS,51,hpc,0.1212121212121212,0.1212121212121212,900,0.2,264,10,0.11107954545454547,0.36318407960199006,False,0.11107954545454547,0.36318407960199006,False,24.8758327960968
YFS,52,hpc,0.1325757575757575,0.1325757575757575,900,0.2,264,10,0.1140909090909091,0.1890547263681592,False,0.1140909090909091,0.1890547263681592,False,24.92322015762329
YFS,53,hpc,0.1098484848484848,0.2083333333333333,60,0.8,264,10,0.10939393939393939,0.5472636815920398,False,0.11285984848484848,0.004975124378109453,True,31.06840181350708
YFS,54,hpc,0.1325757575757575,0.1439393939393939,75,0.2,264,10,0.10981060606060605,0.19402985074626866,False,0.10875,0.04975124378109453,True,29.872654676437378
YFS,55,hpc,0.1287878787878787,0.1666666666666666,150,0.8,264,10,0.10958333333333334,0.26865671641791045,False,0.10986742424242424,0.024875621890547265,True,27.81385040283203
YFS,56,hpc,0.1212121212121212,0.1628787878787878,100,0.8,264,10,0.10920454545454544,0.2935323383084577,False,0.110625,0.014925373134328358,True,28.45494294166565
YFS,57,hpc,0.106060606060606,0.1287878787878787,100,0.2,264,10,0.11030303030303029,0.6069651741293532,False,0.11015151515151515,0.21393034825870647,False,28.086716175079346
YFS,58,hpc,0.1287878787878787,0.1515151515151515,90,0.5,264,10,0.10657196969696969,0.19900497512437812,False,0.10984848484848485,0.03980099502487562,True,28.58000135421753
YFS,59,hpc,0.1174242424242424,0.1628787878787878,450,0.8,264,10,0.10893939393939395,0.34328358208955223,False,0.10960227272727271,0.009950248756218905,True,23.182719230651855
YFS,60,hpc,0.1022727272727272,0.1098484848484848,300,0.2,264,10,0.11164772727272726,0.7114427860696517,False,0.11229166666666668,0.5970149253731343,False,26.21471643447876
YFS,61,hpc,0.1136363636363636,0.1401515151515151,100,0.2,264,10,0.11270833333333333,0.5074626865671642,False,0.11060606060606061,0.1044776119402985,False,29.42388606071472
YFS,62,hpc,0.1174242424242424,0.1212121212121212,150,0.2,264,10,0.11952651515151516,0.8805970149253731,False,0.1196780303030303,0.8407960199004975,False,26.42751717567444
YFS,63,hpc,0.0871212121212121,0.1212121212121212,100,0.8,264,10,0.11191287878787878,0.9104477611940298,False,0.11119318181818182,0.3333333333333333,False,28.947794675827026
YFS,75,hpc,0.0984848484848484,0.1704545454545454,100,0.8,264,10,0.11217803030303031,0.7810945273631841,False,0.11219696969696968,0.014925373134328358,True,28.176235914230347
YFS,76,hpc,0.1212121212121212,0.125,450,0.2,264,10,0.11734848484848484,0.7164179104477612,False,0.1174431818181818,0.3283582089552239,False,24.828861951828003
YFS,77,hpc,0.1212121212121212,0.1287878787878787,150,0.5,264,10,0.10897727272727273,0.2835820895522388,False,0.11119318181818182,0.21393034825870647,False,32.85551428794861
YFS,78,hpc,0.0757575757575757,0.1477272727272727,180,0.2,264,10,0.11053030303030305,0.9552238805970149,False,0.11198863636363635,0.06965174129353234,False,42.12972712516785
YFS,79,hpc,0.1136363636363636,0.1287878787878787,60,0.2,264,10,0.11193181818181819,0.5074626865671642,False,0.11204545454545455,0.25870646766169153,False,44.82046723365784
YFS,80,hpc,0.106060606060606,0.106060606060606,90,0.2,264,10,0.11104166666666666,0.6069651741293532,False,0.11,0.6069651741293532,False,36.20938324928284
YFS,81,hpc,0.125,0.1553030303030303,300,0.8,264,10,0.1087878787878788,0.21890547263681592,False,0.11149621212121211,0.03980099502487562,True,30.552938222885132
YFS,82,hpc,0.106060606060606,0.1098484848484848,60,0.2,264,10,0.11299242424242424,0.7313432835820896,False,0.11189393939393938,0.582089552238806,False,36.41525363922119
YFS,83,hpc,0.1212121212121212,0.1363636363636363,75,0.2,264,10,0.11011363636363637,0.3482587064676617,False,0.11018939393939395,0.14925373134328357,False,34.93035817146301
YFS,84,hpc,0.0984848484848484,0.1136363636363636,75,0.2,264,10,0.11407196969696969,0.7960199004975125,False,0.11397727272727273,0.6019900497512438,False,33.34643197059631
YFS,85,hpc,0.1287878787878787,0.1325757575757575,450,0.2,264,10,0.10734848484848485,0.21890547263681592,False,0.10990530303030305,0.19402985074626866,False,28.960304021835327
YFS,86,amy,0.1174242424242424,0.1477272727272727,90,0.8,264,10,0.11009469696969697,0.4079601990049751,False,0.11043560606060605,0.0845771144278607,False,33.12405467033386
YFS,87,amy,0.1325757575757575,0.1325757575757575,900,0.2,264,10,0.10998106060606061,0.1691542288557214,False,0.10998106060606061,0.1691542288557214,False,28.580463647842407
YFS,88,amy,0.0833333333333333,0.1363636363636363,180,0.8,264,10,0.1096590909090909,0.9104477611940298,False,0.11157196969696968,0.15422885572139303,False,30.501786470413208
YFS,89,amy,0.0606060606060606,0.1287878787878787,90,0.2,264,10,0.11017045454545453,0.9950248756218906,False,0.11128787878787878,0.263681592039801,False,35.54158687591553
YFS,90,amy,0.0871212121212121,0.1212121212121212,75,0.5,264,10,0.1093371212121212,0.9353233830845771,False,0.10892045454545453,0.3283582089552239,False,35.0085129737854
YFS,91,amy,0.106060606060606,0.1401515151515151,150,0.8,264,10,0.10852272727272727,0.582089552238806,False,0.11244318181818182,0.1044776119402985,False,31.710636615753174
YFS,92,amy,0.1022727272727272,0.1098484848484848,180,0.2,264,10,0.11071969696969697,0.6318407960199005,False,0.11094696969696968,0.5074626865671642,False,30.946064233779907
YFS,93,amy,0.1325757575757575,0.1515151515151515,300,0.5,264,10,0.11,0.15920398009950248,False,0.11045454545454547,0.014925373134328358,True,28.370226860046387
YFS,94,amy,0.1212121212121212,0.1439393939393939,150,0.8,264,10,0.10880681818181819,0.3383084577114428,False,0.10918560606060605,0.10945273631840796,False,31.035972118377686
YFS,95,amy,0.1553030303030303,0.1742424242424242,300,0.2,264,10,0.11075757575757576,0.03980099502487562,True,0.10992424242424242,0.004975124378109453,True,29.60287594795227
YFS,96,amy,0.1098484848484848,0.1553030303030303,225,0.2,264,10,0.10799242424242425,0.5124378109452736,False,0.10867424242424242,0.04477611940298507,True,29.001583576202393
