subject,neuron,region,FR_accuracy,TC_accuracy,best_bin_ms,best_gamma,n_presentations,n_splits,FR_null_mean,FR_p,FR_coding,TC_null_mean,TC_p,TC_coding,elapsed_seconds
YFI,1,hpc,0.1153846153846153,0.1442307692307692,90,0.2,104,9,0.10677884615384617,0.4228855721393035,False,0.1072596153846154,0.19402985074626866,False,18.56218671798706
YFI,2,hpc,0.125,0.1923076923076923,60,0.2,104,9,0.10182692307692308,0.263681592039801,False,0.11149038461538462,0.014925373134328358,True,19.93587899208069
YFI,3,hpc,0.1153846153846153,0.1634615384615384,90,0.2,104,9,0.10639423076923077,0.4129353233830846,False,0.10567307692307694,0.04975124378109453,True,13.728565454483032
YFI,4,hpc,0.1826923076923076,0.1826923076923076,900,0.2,104,9,0.10442307692307694,0.024875621890547265,True,0.10442307692307694,0.024875621890547265,True,11.881604194641113
YFI,5,hpc,0.1057692307692307,0.1634615384615384,180,0.2,104,9,0.10798076923076923,0.572139303482587,False,0.10663461538461537,0.07462686567164178,False,13.885065078735352
YFI,6,hpc,0.0576923076923076,0.1538461538461538,75,0.2,104,9,0.10211538461538464,0.9353233830845771,False,0.10990384615384614,0.12437810945273632,False,14.85490870475769
YFI,7,hpc,0.0673076923076923,0.1057692307692307,100,0.2,104,9,0.10600961538461538,0.8955223880597015,False,0.11076923076923079,0.5870646766169154,False,14.403684616088867
YFI,8,hpc,0.125,0.2019230769230769,60,0.2,104,9,0.10182692307692306,0.2736318407960199,False,0.11091346153846153,0.01990049751243781,True,16.920866012573242
YFI,9,hpc,0.1057692307692307,0.1538461538461538,225,0.8,104,9,0.10552884615384617,0.5174129353233831,False,0.10764423076923078,0.12935323383084577,False,14.240627527236938
YFI,19,hpc,0.1153846153846153,0.173076923076923,450,0.2,104,9,0.11038461538461536,0.48258706467661694,False,0.10764423076923077,0.07960199004975124,False,13.978606462478638
YFI,20,hpc,0.1442307692307692,0.173076923076923,150,0.2,104,9,0.10596153846153847,0.19402985074626866,False,0.11096153846153847,0.06965174129353234,False,13.967462062835693
YFI,21,hpc,0.1057692307692307,0.1826923076923076,180,0.5,104,9,0.10538461538461538,0.5074626865671642,False,0.10692307692307694,0.03482587064676617,True,13.707252740859985
YFI,22,hpc,0.1442307692307692,0.1442307692307692,75,0.5,104,9,0.106875,0.1691542288557214,False,0.1139423076923077,0.19402985074626866,False,15.716388463973999
YFI,23,hpc,0.1057692307692307,0.1057692307692307,900,0.2,104,9,0.10120192307692306,0.5124378109452736,False,0.10120192307692306,0.5124378109452736,False,13.148690700531006
YFI,24,hpc,0.1442307692307692,0.2019230769230769,300,0.8,104,9,0.10740384615384616,0.17412935323383086,False,0.10817307692307693,0.024875621890547265,True,31.333428144454956
YFI,25,hpc,0.0769230769230769,0.1442307692307692,90,0.2,104,9,0.10701923076923077,0.8557213930348259,False,0.10947115384615386,0.1890547263681592,False,56.98852729797363
YFI,26,hpc,0.0576923076923076,0.1826923076923076,60,0.8,104,9,0.11158653846153847,0.9552238805970149,False,0.11192307692307693,0.03482587064676617,True,36.91661262512207
YFI,27,hpc,0.1057692307692307,0.173076923076923,90,0.2,104,9,0.10725961538461538,0.5223880597014925,False,0.11245192307692306,0.0845771144278607,False,15.755270719528198
YFI,28,hpc,0.0769230769230769,0.1346153846153846,300,0.2,104,9,0.10365384615384615,0.7910447761194029,False,0.1108173076923077,0.2736318407960199,False,16.517913579940796
YFI,29,hpc,0.0961538461538461,0.1538461538461538,75,0.8,104,9,0.10884615384615383,0.681592039800995,False,0.10634615384615387,0.1044776119402985,False,17.33549404144287
YFI,30,hpc,0.2019230769230769,0.2019230769230769,900,0.2,104,9,0.10341346153846154,0.014925373134328358,True,0.10341346153846154,0.014925373134328358,True,14.092819452285767
YFI,31,ent,0.1634615384615384,0.1923076923076923,150,0.5,104,9,0.11168269230769232,0.09950248756218906,False,0.10596153846153847,0.01990049751243781,True,16.61453080177307
YFI,32,ent,0.0769230769230769,0.1538461538461538,100,0.2,104,9,0.10591346153846155,0.8407960199004975,False,0.1078846153846154,0.12437810945273632,False,15.98412036895752
YFI,33,ent,0.1442307692307692,0.1442307692307692,90,0.2,104,9,0.10788461538461538,0.1791044776119403,False,0.10875000000000001,0.208955223880597,False,16.664482831954956
YFI,34,ent,0.1442307692307692,0.1634615384615384,450,0.2,104,9,0.1051923076923077,0.16417910447761194,False,0.11144230769230769,0.11442786069651742,False,16.19170117378235
YFI,35,ent,0.1346153846153846,0.1826923076923076,100,0.5,104,9,0.11033653846153847,0.31343283582089554,False,0.11163461538461539,0.03980099502487562,True,17.19217562675476
YFI,36,ent,0.1442307692307692,0.1442307692307692,900,0.2,104,9,0.1066346153846154,0.20398009950248755,False,0.1066346153846154,0.20398009950248755,False,14.738348007202148
YFI,37,ent,0.0576923076923076,0.1634615384615384,60,0.8,104,9,0.10274038461538464,0.9104477611940298,False,0.11697115384615385,0.15422885572139303,False,18.989359378814697
YFI,38,ent,0.0865384615384615,0.1538461538461538,60,0.8,104,9,0.1051923076923077,0.7263681592039801,False,0.10899038461538461,0.11940298507462686,False,18.976027011871338
