subject,neuron,region,FR_accuracy,TC_accuracy,best_bin_ms,best_gamma,n_presentations,n_splits,FR_null_mean,FR_p,FR_coding,TC_null_mean,TC_p,TC_coding,elapsed_seconds
YFK,25,hpc,0.087719298245614,0.2017543859649122,60,0.2,114,4,0.10429824561403507,0.736318407960199,False,0.11473684210526315,0.009950248756218905,True,9.01483678817749
YFK,26,hpc,0.0263157894736842,0.1052631578947368,180,0.8,114,4,0.10280701754385964,1.0,False,0.1075438596491228,0.527363184079602,False,5.972906112670898
YFK,27,hpc,0.131578947368421,0.2807017543859649,225,0.8,114,4,0.10464912280701753,0.23383084577114427,False,0.10701754385964911,0.004975124378109453,True,5.868622303009033
YFK,28,hpc,0.1666666666666666,0.1666666666666666,60,0.2,114,4,0.1623684210526316,0.7412935323383084,False,0.1623684210526316,0.7412935323383084,False,6.58701229095459
YFK,29,hpc,0.1666666666666666,0.1666666666666666,900,0.2,114,4,0.10245614035087719,0.04477611940298507,True,0.10245614035087719,0.04477611940298507,True,5.263457536697388
YFK,30,hpc,0.1403508771929824,0.1929824561403508,180,0.2,114,4,0.10684210526315788,0.208955223880597,False,0.10864035087719298,0.01990049751243781,True,5.895925283432007
YFK,31,hpc,0.1140350877192982,0.2105263157894736,60,0.2,114,4,0.10535087719298245,0.4129353233830846,False,0.1193859649122807,0.014925373134328358,True,6.832117080688477
YFK,32,hpc,0.1403508771929824,0.1578947368421052,300,0.8,114,4,0.08767543859649124,0.0945273631840796,False,0.08649122807017545,0.04975124378109453,True,5.461851358413696
YFK,33,hpc,0.0964912280701754,0.131578947368421,75,0.5,114,4,0.1012280701754386,0.5920398009950248,False,0.11100877192982456,0.29850746268656714,False,6.4919822216033936
YFK,34,hpc,0.087719298245614,0.1228070175438596,90,0.8,114,4,0.1019736842105263,0.6716417910447762,False,0.11105263157894736,0.38308457711442784,False,6.433114767074585
YFK,35,para-hpc,0.0789473684210526,0.1228070175438596,75,0.2,114,4,0.10399122807017544,0.8557213930348259,False,0.11557017543859648,0.417910447761194,False,6.411128282546997
YFK,36,para-hpc,0.0964912280701754,0.1578947368421052,225,0.2,114,4,0.10293859649122807,0.6119402985074627,False,0.10346491228070175,0.07960199004975124,False,5.631711959838867
YFK,37,para-hpc,0.1578947368421052,0.1842105263157894,150,0.2,114,4,0.10438596491228071,0.05472636815920398,False,0.10969298245614034,0.014925373134328358,True,5.8072381019592285
YFK,38,para-hpc,0.0789473684210526,0.1666666666666666,60,0.5,114,4,0.10609649122807017,0.845771144278607,False,0.11517543859649121,0.11442786069651742,False,6.831538915634155
YFK,39,para-hpc,0.131578947368421,0.131578947368421,900,0.2,114,4,0.10543859649122807,0.20398009950248755,False,0.10543859649122807,0.20398009950248755,False,5.477649211883545
YFK,40,para-hpc,0.131578947368421,0.1929824561403508,60,0.2,114,4,0.1018859649122807,0.22885572139303484,False,0.11328947368421051,0.01990049751243781,True,6.585474491119385
YFK,41,para-hpc,0.1578947368421052,0.1578947368421052,450,0.2,114,4,0.10833333333333332,0.10945273631840796,False,0.10688596491228068,0.12437810945273632,False,5.419711589813232
YFK,42,para-hpc,0.1228070175438596,0.131578947368421,60,0.2,114,4,0.10258771929824562,0.31343283582089554,False,0.11359649122807017,0.3333333333333333,False,6.264323472976685
YFK,43,para-hpc,0.0701754385964912,0.2280701754385964,75,0.8,114,4,0.10583333333333332,0.8805970149253731,False,0.11390350877192981,0.004975124378109453,True,5.9939093589782715
YFK,44,para-hpc,0.1403508771929824,0.2017543859649122,300,0.2,114,4,0.09881578947368422,0.14427860696517414,False,0.10232456140350876,0.004975124378109453,True,5.323346138000488
YFK,45,para-hpc,0.0964912280701754,0.1140350877192982,60,0.5,114,4,0.10421052631578948,0.6417910447761194,False,0.11649122807017545,0.5870646766169154,False,6.32594108581543
YFK,46,para-hpc,0.1140350877192982,0.175438596491228,90,0.5,114,4,0.10162280701754385,0.3781094527363184,False,0.11118421052631579,0.04477611940298507,True,5.808324575424194
YFK,47,para-hpc,0.0526315789473684,0.1228070175438596,180,0.2,114,4,0.10609649122807017,0.9751243781094527,False,0.10684210526315788,0.3333333333333333,False,5.370541572570801
YFK,48,hpc,0.1140350877192982,0.1491228070175438,60,0.5,114,4,0.10355263157894737,0.4129353233830846,False,0.11653508771929821,0.1890547263681592,False,6.395267724990845
YFK,49,hpc,0.0614035087719298,0.1578947368421052,60,0.8,114,4,0.10026315789473685,0.9303482587064676,False,0.11162280701754387,0.13432835820895522,False,6.221411466598511
YFK,50,hpc,0.0964912280701754,0.1228070175438596,225,0.5,114,4,0.10399122807017544,0.6517412935323383,False,0.10671052631578945,0.3333333333333333,False,5.253014802932739
YFK,51,hpc,0.087719298245614,0.087719298245614,60,0.2,114,4,0.09425438596491227,0.6318407960199005,False,0.10004385964912281,0.681592039800995,False,6.256932258605957
YFK,52,hpc,0.1228070175438596,0.2105263157894736,90,0.5,114,4,0.10399122807017544,0.3333333333333333,False,0.11846491228070175,0.014925373134328358,True,5.78317928314209
YFK,53,hpc,0.1578947368421052,0.1578947368421052,900,0.2,114,4,0.0987280701754386,0.05472636815920398,False,0.0987280701754386,0.05472636815920398,False,5.923466205596924
YFK,54,hpc,0.0701754385964912,0.1052631578947368,60,0.5,114,4,0.0994298245614035,0.8955223880597015,False,0.11482456140350877,0.6467661691542289,False,6.5566205978393555
YFK,55,hpc,0.1140350877192982,0.1491228070175438,90,0.2,114,4,0.09767543859649123,0.3283582089552239,False,0.09859649122807017,0.12437810945273632,False,5.879993915557861
YFK,56,hpc,0.1052631578947368,0.1842105263157894,180,0.8,114,4,0.10017543859649124,0.472636815920398,False,0.10692982456140351,0.024875621890547265,True,5.379356622695923
YFK,57,hpc,0.1491228070175438,0.1578947368421052,60,0.2,114,4,0.1529385964912281,0.7213930348258707,False,0.15342105263157899,0.6467661691542289,False,6.144491195678711
YFK,58,hpc,0.1929824561403508,0.1929824561403508,900,0.2,114,4,0.09833333333333334,0.009950248756218905,True,0.09833333333333334,0.009950248756218905,True,5.010236501693726
YFK,59,hpc,0.0964912280701754,0.1578947368421052,90,0.5,114,4,0.10578947368421052,0.6666666666666666,False,0.11324561403508772,0.12437810945273632,False,5.8371803760528564
YFK,60,hpc,0.1228070175438596,0.2105263157894736,75,0.2,114,4,0.10736842105263157,0.38308457711442784,False,0.11087719298245614,0.009950248756218905,True,6.4905102252960205
YFK,61,hpc,0.131578947368421,0.175438596491228,75,0.5,114,4,0.08754385964912281,0.16417910447761194,False,0.0900877192982456,0.05970149253731343,False,8.442122220993042
YFK,62,hpc,0.131578947368421,0.1666666666666666,60,0.8,114,4,0.10666666666666666,0.24875621890547264,False,0.11337719298245613,0.12437810945273632,False,8.083606481552124
YFK,63,hpc,0.1228070175438596,0.1228070175438596,75,0.2,114,4,0.09442982456140352,0.16417910447761194,False,0.11381578947368422,0.39800995024875624,False,7.096555709838867
YFK,64,para-hpc,0.0701754385964912,0.0701754385964912,450,0.2,114,4,0.0924561403508772,0.7114427860696517,False,0.09302631578947367,0.7114427860696517,False,5.27665376663208
YFK,65,para-hpc,0.087719298245614,0.175438596491228,180,0.5,114,4,0.0932456140350877,0.6069651741293532,False,0.09578947368421054,0.029850746268656716,True,5.518602609634399
YFK,66,para-hpc,0.1228070175438596,0.131578947368421,90,0.2,114,4,0.0957017543859649,0.22388059701492538,False,0.10385964912280703,0.263681592039801,False,6.024404764175415
YFK,67,para-hpc,0.1140350877192982,0.1666666666666666,100,0.2,114,4,0.0975,0.29850746268656714,False,0.10096491228070174,0.03980099502487562,True,6.007343053817749
YFK,68,para-hpc,0.1052631578947368,0.1228070175438596,60,0.5,114,4,0.10245614035087719,0.4626865671641791,False,0.10951754385964911,0.3880597014925373,False,6.367406368255615
