subject,neuron,region,FR_accuracy,TC_accuracy,best_bin_ms,best_gamma,n_presentations,n_splits,FR_null_mean,FR_p,FR_coding,TC_null_mean,TC_p,TC_coding,elapsed_seconds
YFL,33,hpc,0.087719298245614,0.1403508771929824,75,0.2,114,4,0.09701754385964911,0.6616915422885572,False,0.10921052631578947,0.208955223880597,False,6.076856374740601
YFL,34,hpc,0.131578947368421,0.1491228070175438,60,0.5,114,4,0.10105263157894737,0.1890547263681592,False,0.11552631578947369,0.21890547263681592,False,6.3186445236206055
YFL,35,hpc,0.0964912280701754,0.1403508771929824,90,0.2,114,4,0.10640350877192983,0.6517412935323383,False,0.11026315789473683,0.23383084577114427,False,5.868363857269287
YFL,36,hpc,0.0964912280701754,0.219298245614035,60,0.5,114,4,0.10671052631578946,0.6467661691542289,False,0.11850877192982455,0.009950248756218905,True,6.4063849449157715
YFL,37,hpc,0.0964912280701754,0.131578947368421,60,0.2,114,4,0.10171052631578949,0.6169154228855721,False,0.11662280701754385,0.38308457711442784,False,6.278324365615845
YFL,38,hpc,0.0964912280701754,0.1578947368421052,150,0.5,114,4,0.1062719298245614,0.6666666666666666,False,0.11114035087719298,0.10945273631840796,False,5.521989583969116
YFL,39,hpc,0.0964912280701754,0.1403508771929824,450,0.2,114,4,0.10065789473684211,0.582089552238806,False,0.10535087719298245,0.17412935323383086,False,5.124232292175293
YFL,40,hpc,0.0964912280701754,0.1578947368421052,90,0.8,114,4,0.09662280701754383,0.4975124378109453,False,0.10899122807017544,0.0845771144278607,False,6.042487859725952
YFL,59,hpc,0.087719298245614,0.1403508771929824,100,0.2,114,4,0.10280701754385965,0.736318407960199,False,0.11219298245614034,0.24378109452736318,False,6.0864577293396
YFL,60,hpc,0.0789473684210526,0.087719298245614,225,0.8,114,4,0.09416666666666668,0.7512437810945274,False,0.09403508771929824,0.6169154228855721,False,5.363600492477417
YFL,61,hpc,0.0964912280701754,0.131578947368421,450,0.2,114,4,0.10355263157894737,0.6218905472636815,False,0.09899122807017542,0.1890547263681592,False,5.1050403118133545
YFL,62,hpc,0.1052631578947368,0.1491228070175438,60,0.8,114,4,0.1012280701754386,0.47761194029850745,False,0.11087719298245613,0.17412935323383086,False,6.304092645645142
YFL,63,hpc,0.0701754385964912,0.0964912280701754,300,0.5,114,4,0.1019736842105263,0.900497512437811,False,0.10267543859649124,0.6119402985074627,False,5.201963901519775
YFL,64,hpc,0.0964912280701754,0.1403508771929824,60,0.8,114,4,0.105,0.6517412935323383,False,0.11706140350877192,0.31343283582089554,False,6.322935342788696
YFL,65,hpc,0.0789473684210526,0.1491228070175438,180,0.2,114,4,0.10214912280701753,0.7960199004975125,False,0.10701754385964911,0.11940298507462686,False,5.590658664703369
YFL,66,hpc,0.1052631578947368,0.1228070175438596,100,0.2,114,4,0.09561403508771928,0.373134328358209,False,0.10153508771929824,0.2935323383084577,False,5.782454490661621
YFL,67,hpc,0.087719298245614,0.1491228070175438,450,0.5,114,4,0.09881578947368422,0.6616915422885572,False,0.09903508771929824,0.0845771144278607,False,5.313069581985474
YFL,68,hpc,0.0964912280701754,0.131578947368421,180,0.2,114,4,0.10021929824561404,0.582089552238806,False,0.10464912280701753,0.22388059701492538,False,5.395243406295776
YFL,69,hpc,0.0789473684210526,0.1491228070175438,150,0.8,114,4,0.10614035087719298,0.8507462686567164,False,0.10793859649122804,0.13432835820895522,False,5.581566333770752
YFL,70,hpc,0.0789473684210526,0.1052631578947368,60,0.2,114,4,0.10166666666666666,0.8059701492537313,False,0.11894736842105262,0.6965174129353234,False,6.397988796234131
YFL,71,hpc,0.1052631578947368,0.175438596491228,150,0.2,114,4,0.10412280701754387,0.5373134328358209,False,0.10877192982456141,0.05472636815920398,False,5.611956834793091
