subject,neuron,region,FR_accuracy,TC_accuracy,best_bin_ms,best_gamma,n_presentations,n_splits,FR_null_mean,FR_p,FR_coding,TC_null_mean,TC_p,TC_coding,elapsed_seconds
YFM,16,hpc,0.0789473684210526,0.1403508771929824,100,0.2,114,4,0.1025,0.8706467661691543,False,0.1081140350877193,0.20398009950248755,False,6.725835084915161
YFM,17,hpc,0.0701754385964912,0.1842105263157894,75,0.5,114,4,0.10092105263157894,0.9054726368159204,False,0.11166666666666666,0.024875621890547265,True,9.054640769958496
YFM,18,hpc,0.0614035087719298,0.1578947368421052,75,0.8,114,4,0.10219298245614034,0.9651741293532339,False,0.11399122807017542,0.12935323383084577,False,7.990297555923462
YFM,19,hpc,0.0526315789473684,0.1140350877192982,300,0.2,114,4,0.0967543859649123,0.9800995024875622,False,0.10535087719298245,0.43781094527363185,False,5.95965313911438
YFM,20,hpc,0.0701754385964912,0.1140350877192982,60,0.8,114,4,0.10596491228070175,0.9303482587064676,False,0.12228070175438596,0.6318407960199005,False,7.223373651504517
YFM,21,hpc,0.043859649122807,0.1491228070175438,75,0.2,114,4,0.10776315789473685,0.9950248756218906,False,0.11552631578947366,0.19900497512437812,False,7.604686498641968
YFM,22,hpc,0.0789473684210526,0.1403508771929824,100,0.5,114,4,0.101359649122807,0.8059701492537313,False,0.10710526315789475,0.1691542288557214,False,6.203720331192017
YFM,23,hpc,0.0526315789473684,0.1228070175438596,180,0.2,114,4,0.09907894736842104,0.9751243781094527,False,0.10837719298245613,0.3383084577114428,False,5.462880849838257
YFM,24,hpc,0.1052631578947368,0.1403508771929824,450,0.2,114,4,0.10627192982456139,0.5572139303482587,False,0.10719298245614034,0.19402985074626866,False,5.2289347648620605
YFM,25,hpc,0.0964912280701754,0.0964912280701754,150,0.8,114,4,0.10473684210526316,0.6368159203980099,False,0.10741228070175439,0.681592039800995,False,5.62698221206665
YFM,26,hpc,0.1228070175438596,0.1842105263157894,60,0.8,114,4,0.10048245614035087,0.2885572139303483,False,0.1106578947368421,0.03482587064676617,True,6.639569044113159
YFM,34,ent,0.131578947368421,0.219298245614035,90,0.5,114,4,0.10381578947368421,0.208955223880597,False,0.11385964912280701,0.004975124378109453,True,6.2464070320129395
YFM,35,ent,0.1140350877192982,0.1140350877192982,75,0.2,114,4,0.10328947368421051,0.40298507462686567,False,0.1125438596491228,0.472636815920398,False,6.254885196685791
YFM,36,ent,0.0964912280701754,0.1929824561403508,60,0.5,114,4,0.09521929824561404,0.44776119402985076,False,0.10714912280701754,0.009950248756218905,True,6.535185098648071
YFM,37,ent,0.087719298245614,0.2105263157894736,60,0.8,114,4,0.10526315789473684,0.7611940298507462,False,0.11986842105263157,0.009950248756218905,True,6.661010265350342
YFM,38,ent,0.0701754385964912,0.1403508771929824,60,0.2,114,4,0.10771929824561405,0.9054726368159204,False,0.1163157894736842,0.3034825870646766,False,6.476263999938965
YFM,39,ent,0.1052631578947368,0.1842105263157894,225,0.8,114,4,0.10210526315789473,0.5124378109452736,False,0.10456140350877191,0.029850746268656716,True,5.434051275253296
YFM,40,ent,0.1052631578947368,0.1491228070175438,180,0.8,114,4,0.10109649122807017,0.472636815920398,False,0.1063157894736842,0.13432835820895522,False,5.5225653648376465
YFM,41,ent,0.1666666666666666,0.2280701754385964,100,0.2,114,4,0.10271929824561404,0.06467661691542288,False,0.11083333333333333,0.004975124378109453,True,5.923380136489868
YFM,42,ent,0.0701754385964912,0.131578947368421,225,0.5,114,4,0.101359649122807,0.8656716417910447,False,0.10364035087719298,0.22388059701492538,False,5.509099721908569
YFM,43,ent,0.1842105263157894,0.1842105263157894,90,0.2,114,4,0.14171052631578948,0.06467661691542288,False,0.1437280701754386,0.04975124378109453,True,5.998919248580933
YFM,44,ent,0.1140350877192982,0.1666666666666666,100,0.8,114,4,0.10236842105263158,0.39303482587064675,False,0.10850877192982455,0.04975124378109453,True,5.90183687210083
YFM,45,ent,0.087719298245614,0.175438596491228,75,0.5,114,4,0.10100877192982455,0.7114427860696517,False,0.11083333333333333,0.05970149253731343,False,6.104020118713379
YFM,46,ent,0.1140350877192982,0.1403508771929824,100,0.5,114,4,0.10543859649122807,0.43283582089552236,False,0.11293859649122806,0.2885572139303483,False,5.957743406295776
YFM,47,ent,0.0526315789473684,0.0789473684210526,300,0.2,114,4,0.08614035087719298,0.9154228855721394,False,0.08771929824561404,0.6268656716417911,False,5.421391010284424
YFM,48,ent,0.0701754385964912,0.1578947368421052,100,0.8,114,4,0.10118421052631577,0.8955223880597015,False,0.11307017543859647,0.13432835820895522,False,6.178998708724976
YFM,49,ent,0.087719298245614,0.1842105263157894,150,0.2,114,4,0.10456140350877191,0.681592039800995,False,0.11223684210526316,0.04975124378109453,True,5.783011198043823
YFM,50,ent,0.0789473684210526,0.1491228070175438,150,0.5,114,4,0.11048245614035088,0.8706467661691543,False,0.11473684210526315,0.1791044776119403,False,5.652606964111328
YFM,62,hpc,0.0964912280701754,0.1140350877192982,180,0.8,114,4,0.10666666666666666,0.6716417910447762,False,0.11092105263157893,0.5323383084577115,False,6.292301177978516
YFM,63,hpc,0.1140350877192982,0.1491228070175438,90,0.2,114,4,0.10403508771929823,0.40298507462686567,False,0.11381578947368422,0.1791044776119403,False,6.429945707321167
YFM,64,hpc,0.1403508771929824,0.1403508771929824,60,0.2,114,4,0.16416666666666668,1.0,False,0.16416666666666668,1.0,False,5.378576278686523
YFM,65,hpc,0.087719298245614,0.2368421052631578,75,0.2,114,4,0.1044298245614035,0.7263681592039801,False,0.11355263157894736,0.004975124378109453,True,6.452924013137817
YFM,66,hpc,0.0263157894736842,0.2017543859649122,100,0.2,114,4,0.10456140350877191,1.0,False,0.10877192982456141,0.004975124378109453,True,5.8971898555755615
YFM,67,hpc,0.0789473684210526,0.1491228070175438,60,0.8,114,4,0.11096491228070175,0.900497512437811,False,0.11662280701754386,0.19402985074626866,False,6.420197010040283
YFM,68,hpc,0.0614035087719298,0.087719298245614,300,0.2,114,4,0.10219298245614034,0.8557213930348259,False,0.102719298245614,0.5323383084577115,False,5.30985164642334
YFM,69,hpc,0.087719298245614,0.1228070175438596,450,0.8,114,4,0.0944736842105263,0.6417910447761194,False,0.10043859649122806,0.2835820895522388,False,5.390162944793701
YFM,70,hpc,0.0789473684210526,0.1140350877192982,225,0.2,114,4,0.10486842105263157,0.8606965174129353,False,0.10714912280701754,0.417910447761194,False,5.768829584121704
YFM,71,hpc,0.1052631578947368,0.1403508771929824,100,0.2,114,4,0.09842105263157894,0.4626865671641791,False,0.10530701754385965,0.19900497512437812,False,5.982262134552002
YFM,72,hpc,0.087719298245614,0.0964912280701754,180,0.2,114,4,0.09741228070175438,0.5124378109452736,False,0.0968859649122807,0.4079601990049751,False,5.513827323913574
YFM,73,hpc,0.087719298245614,0.1491228070175438,100,0.2,114,4,0.10429824561403507,0.736318407960199,False,0.11144736842105261,0.17412935323383086,False,6.00921368598938
YFM,74,hpc,0.0964912280701754,0.1578947368421052,180,0.5,114,4,0.10232456140350876,0.5920398009950248,False,0.10526315789473685,0.08955223880597014,False,5.639617443084717
YFM,75,hpc,0.1491228070175438,0.1842105263157894,150,0.2,114,4,0.09350877192982456,0.16417910447761194,False,0.09442982456140352,0.05472636815920398,False,5.602128505706787
YFM,76,hpc,0.1666666666666666,0.1666666666666666,60,0.2,114,4,0.15771929824561404,0.6119402985074627,False,0.1586842105263158,0.582089552238806,False,6.240564346313477
