subject,neuron_id,region,best_bin_ms,n_temporal_bins,best_gamma,n_folds,observed_accuracy,mean_shuffle_accuracy,n_shuffles_ge_observed,p_value,number_coding,runtime_sec
YFF,46,hpc,180,5,0.5,7,0.1559633027522936,0.11151376146788991,25,0.12935323383084577,False,3.3988139629364014
YFF,47,hpc,60,15,0.2,7,,,0,0.004975124378109453,True,0.34621214866638184
YFF,48,hpc,900,1,0.2,7,0.1559633027522936,0.10885321100917432,20,0.1044776119402985,False,2.741227388381958
YFF,49,hpc,60,15,0.2,7,,,0,0.004975124378109453,True,0.36571836471557617
YFF,50,hpc,300,3,0.5,7,0.1926605504587156,0.10811926605504586,1,0.009950248756218905,True,3.115617275238037
YFF,51,hpc,60,15,0.2,7,,,0,0.004975124378109453,True,0.4116358757019043
YFF,52,hpc,300,3,0.5,7,0.1651376146788991,0.1098165137614679,11,0.05970149253731343,False,2.903925657272339
YFF,53,hpc,60,15,0.2,7,,,0,0.004975124378109453,True,0.3387463092803955
YFI,0,hpc,90,10,0.8,8,0.14563106796116504,0.11189320388349511,40,0.20398009950248755,False,4.108496189117432
YFI,1,hpc,60,15,0.2,8,0.17475728155339806,0.11184466019417474,11,0.05970149253731343,False,4.883041620254517
YFI,2,hpc,450,2,0.8,8,0.13592233009708737,0.10980582524271842,55,0.27860696517412936,False,2.466233968734741
YFI,3,hpc,900,1,0.2,8,0.1650485436893204,0.10747572815533978,18,0.0945273631840796,False,2.3205981254577637
YFI,4,hpc,75,12,0.5,8,0.14563106796116504,,39,0.19900497512437812,False,3.2898929119110107
YFI,5,hpc,100,9,0.8,8,0.1553398058252427,0.11592233009708736,36,0.18407960199004975,False,3.6653969287872314
YFI,6,hpc,60,15,0.8,8,0.13592233009708737,0.11024271844660191,52,0.263681592039801,False,4.633691310882568
YFI,7,hpc,300,3,0.5,8,0.1553398058252427,0.11063106796116502,28,0.14427860696517414,False,2.62041974067688
YFI,8,hpc,300,3,0.5,8,0.13592233009708737,0.1069902912621359,47,0.23880597014925373,False,2.70151948928833
YFI,18,hpc,60,15,0.8,8,0.1553398058252427,0.1094660194174757,26,0.13432835820895522,False,4.991437911987305
YFI,19,hpc,900,1,0.2,8,0.1553398058252427,0.10373786407766988,22,0.11442786069651742,False,2.2826294898986816
YFI,20,hpc,150,6,0.8,8,0.1941747572815534,0.10878640776699028,2,0.014925373134328358,True,3.1925642490386963
YFI,21,hpc,60,15,0.2,8,,,0,0.004975124378109453,True,0.29763031005859375
YFI,22,hpc,60,15,0.2,8,,,0,0.004975124378109453,True,0.30583763122558594
YFI,23,hpc,300,3,0.5,8,0.1941747572815534,0.10645631067961162,3,0.01990049751243781,True,2.707909107208252
YFI,24,hpc,90,10,0.5,8,0.1650485436893204,0.11393203883495144,25,0.12935323383084577,False,3.768479108810425
YFI,25,hpc,90,10,0.8,8,0.1650485436893204,0.1103398058252427,22,0.11442786069651742,False,3.863211154937744
YFI,26,hpc,180,5,0.2,8,0.1262135922330097,,72,0.36318407960199006,False,2.5446712970733643
YFI,27,hpc,180,5,0.5,8,0.13592233009708737,0.10257281553398055,47,0.23880597014925373,False,2.937760591506958
YFI,28,hpc,300,3,0.8,8,0.14563106796116504,0.10834951456310676,31,0.15920398009950248,False,2.741204261779785
YFI,29,hpc,900,1,0.2,8,0.21359223300970873,0.10815533980582522,0,0.004975124378109453,True,2.101050615310669
YFI,30,ent,900,1,0.2,8,0.21359223300970873,0.10378640776699026,3,0.01990049751243781,True,2.3000824451446533
YFI,31,ent,100,9,0.8,8,0.1553398058252427,0.11101941747572813,25,0.12935323383084577,False,3.6011805534362793
YFI,32,ent,450,2,0.5,8,0.14563106796116504,0.11019417475728152,43,0.21890547263681592,False,2.594759225845337
YFI,33,ent,225,4,0.2,8,0.17475728155339806,0.108252427184466,9,0.04975124378109453,True,2.818958282470703
YFI,34,ent,90,10,0.8,8,0.17475728155339806,0.1094660194174757,9,0.04975124378109453,True,3.864952564239502
YFI,35,ent,900,1,0.2,8,0.1650485436893204,0.11189320388349513,22,0.11442786069651742,False,2.3438074588775635
YFI,36,ent,90,10,0.5,8,0.1941747572815534,0.10961165048543686,4,0.024875621890547265,True,3.784883975982666
YFI,37,ent,60,15,0.8,8,0.17475728155339806,0.10975728155339802,11,0.05970149253731343,False,4.599865913391113
YFJ,9,hpc,100,9,0.8,4,0.19298245614035087,0.11057017543859649,1,0.009950248756218905,True,3.111750841140747
YFJ,10,hpc,180,5,0.2,4,0.11403508771929824,0.10587719298245613,89,0.44776119402985076,False,2.4421231746673584
YFJ,11,hpc,450,2,0.5,4,0.18421052631578946,0.10394736842105264,2,0.014925373134328358,True,2.2654495239257812
YFJ,12,hpc,60,15,0.2,4,0.16666666666666666,0.11289473684210526,12,0.06467661691542288,False,3.1537418365478516
YFJ,13,hpc,300,3,0.5,4,0.14035087719298245,0.1045175438596491,34,0.17412935323383086,False,2.2957088947296143
YFJ,14,hpc,60,15,0.2,4,,,0,0.004975124378109453,True,0.2930581569671631
YFJ,15,hpc,150,6,0.5,4,0.14035087719298245,0.1124561403508772,44,0.22388059701492538,False,2.470163345336914
YFJ,16,hpc,60,15,0.2,4,,,0,0.004975124378109453,True,0.3207840919494629
YFJ,17,hpc,60,15,0.2,4,,,0,0.004975124378109453,True,0.29758787155151367
YFJ,18,hpc,180,5,0.2,4,0.12280701754385964,0.10732456140350877,74,0.373134328358209,False,2.5078279972076416
YFJ,19,hpc,100,9,0.5,4,0.21929824561403508,0.10807017543859648,0,0.004975124378109453,True,2.7292110919952393
YFJ,20,hpc,60,15,0.2,4,,,0,0.004975124378109453,True,0.3405311107635498
YFJ,21,hpc,60,15,0.8,4,0.18421052631578946,0.11144736842105261,3,0.01990049751243781,True,3.244262933731079
YFJ,22,hpc,900,1,0.2,4,0.17543859649122806,,4,0.024875621890547265,True,2.017561197280884
YFJ,23,hpc,450,2,0.5,4,0.14912280701754385,0.1013157894736842,19,0.09950248756218906,False,2.1716272830963135
YFJ,24,hpc,225,4,0.2,4,0.14035087719298245,0.10934210526315788,40,0.20398009950248755,False,2.280869960784912
YFJ,25,hpc,90,10,0.2,4,0.15789473684210525,0.11425438596491226,27,0.13930348258706468,False,2.8668081760406494
YFJ,26,hpc,60,15,0.2,4,0.14035087719298245,0.1118859649122807,42,0.21393034825870647,False,3.1548335552215576
