subject,neuron_id,region,best_bin_ms,n_temporal_bins,best_gamma,n_folds,observed_accuracy,mean_shuffle_accuracy,n_shuffles_ge_observed,p_value,number_coding,runtime_sec
YFL,81,ent,60.0,15.0,0.2,4.0,0.09649122807017543,0.09907894736842106,116.0,0.582089552238806,False,3.769320249557495
YFL,82,ent,900.0,1.0,0.2,4.0,0.16666666666666666,0.10903508771929825,11.0,0.05970149253731343,False,3.7202768325805664
YFL,83,ent,100.0,9.0,0.5,4.0,0.15789473684210525,0.11179824561403509,26.0,0.13432835820895522,False,3.9756863117218018
YFL,84,ent,450.0,2.0,0.2,4.0,0.15789473684210525,0.10600877192982455,15.0,0.07960199004975124,False,3.78783917427063
YFL,85,ent,150.0,6.0,0.5,4.0,0.17543859649122806,0.10754385964912279,9.0,0.04975124378109453,True,3.7252914905548096
YFL,86,ent,100.0,9.0,0.5,4.0,0.17543859649122806,0.11478070175438596,8.0,0.04477611940298507,True,3.9449498653411865
YFL,87,ent,90.0,10.0,0.5,4.0,0.14035087719298245,0.11421052631578947,53.0,0.26865671641791045,False,4.02249002456665
YFL,88,ent,300.0,3.0,0.2,4.0,0.13157894736842105,0.09828947368421054,35.0,0.1791044776119403,False,3.8230926990509033
YFL,89,ent,900.0,1.0,0.2,4.0,0.13157894736842105,0.1025,40.0,0.20398009950248755,False,3.8253209590911865
YFL,90,ent,300.0,3.0,0.5,4.0,0.16666666666666666,0.10592105263157894,7.0,0.03980099502487562,True,3.8566954135894775
YFL,91,ent,60.0,15.0,0.2,4.0,0.11403508771929824,0.1137280701754386,102.0,0.5124378109452736,False,3.7369468212127686
YFL,92,ent,100.0,9.0,0.5,4.0,0.18421052631578946,0.11513157894736842,8.0,0.04477611940298507,True,3.8633744716644287
YFL,93,ent,225.0,4.0,0.5,4.0,0.15789473684210525,0.11,14.0,0.07462686567164178,False,3.8220746517181396
YFM,15,hpc,60.0,15.0,0.8,4.0,0.17543859649122806,0.11675438596491226,18.0,0.0945273631840796,False,4.092913389205933
YFM,16,hpc,100.0,9.0,0.2,4.0,0.18421052631578946,0.11030701754385965,6.0,0.03482587064676617,True,3.714689016342163
YFM,17,hpc,60.0,15.0,0.5,4.0,0.15789473684210525,0.11333333333333333,25.0,0.12935323383084577,False,3.803605079650879
YFM,18,hpc,75.0,12.0,0.8,4.0,0.15789473684210525,0.1064035087719298,16.0,0.0845771144278607,False,3.8180556297302246
YFM,19,hpc,75.0,12.0,0.2,4.0,0.14035087719298245,0.11328947368421051,43.0,0.21890547263681592,False,3.7085916996002197
YFM,20,hpc,75.0,12.0,0.2,4.0,0.14035087719298245,0.11416666666666668,48.0,0.24378109452736318,False,3.8918662071228027
YFM,21,hpc,90.0,10.0,0.8,4.0,0.16666666666666666,0.11013157894736843,12.0,0.06467661691542288,False,3.7452659606933594
YFM,22,hpc,90.0,10.0,0.5,4.0,0.09649122807017543,0.10701754385964911,127.0,0.6368159203980099,False,3.5549373626708984
YFM,23,hpc,225.0,4.0,0.5,4.0,0.15789473684210525,0.10828947368421052,19.0,0.09950248756218906,False,3.6794352531433105
YFM,24,hpc,75.0,12.0,0.5,4.0,0.09649122807017543,0.11017543859649123,135.0,0.6766169154228856,False,3.3717143535614014
YFM,25,hpc,75.0,12.0,0.8,4.0,0.18421052631578946,0.11390350877192983,10.0,0.05472636815920398,False,3.3290579319000244
YFM,33,ent,60.0,15.0,0.2,4.0,0.20175438596491227,0.11614035087719297,0.0,0.004975124378109453,True,3.514061212539673
YFM,34,ent,450.0,2.0,0.5,4.0,0.13157894736842105,0.10614035087719298,46.0,0.23383084577114427,False,3.6010427474975586
YFM,35,ent,150.0,6.0,0.8,4.0,0.19298245614035087,0.1004824561403509,1.0,0.009950248756218905,True,3.682490587234497
YFM,36,ent,90.0,10.0,0.8,4.0,0.17543859649122806,0.11254385964912281,6.0,0.03482587064676617,True,3.6905999183654785
YFM,37,ent,450.0,2.0,0.5,4.0,0.16666666666666666,0.10482456140350876,5.0,0.029850746268656716,True,3.5007858276367188
YFM,38,ent,100.0,9.0,0.5,4.0,0.17543859649122806,0.1107017543859649,9.0,0.04975124378109453,True,3.525151252746582
YFM,39,ent,60.0,15.0,0.8,4.0,0.14035087719298245,0.11842105263157894,54.0,0.2736318407960199,False,3.8594493865966797
YFM,40,ent,75.0,12.0,0.8,4.0,0.21929824561403508,0.1107017543859649,1.0,0.009950248756218905,True,3.749821186065674
YFM,41,ent,225.0,4.0,0.5,4.0,0.12280701754385964,0.10793859649122808,73.0,0.3681592039800995,False,3.6711320877075195
YFM,42,ent,90.0,10.0,0.5,4.0,0.18421052631578946,0.14201754385964913,8.0,0.04477611940298507,True,3.7308006286621094
YFM,43,ent,60.0,15.0,0.5,4.0,0.18421052631578946,0.11508771929824561,8.0,0.04477611940298507,True,3.873274326324463
YFM,44,ent,75.0,12.0,0.2,4.0,0.14035087719298245,0.11214912280701754,43.0,0.21890547263681592,False,3.616431951522827
YFM,45,ent,900.0,1.0,0.2,4.0,0.13157894736842105,0.10557017543859647,49.0,0.24875621890547264,False,3.3993160724639893
YFM,46,ent,300.0,3.0,0.8,4.0,0.08771929824561403,0.09206140350877191,116.0,0.582089552238806,False,3.555150032043457
YFM,47,ent,75.0,12.0,0.2,4.0,0.15789473684210525,0.11552631578947369,35.0,0.1791044776119403,False,3.637430429458618
YFM,48,ent,150.0,6.0,0.5,4.0,0.15789473684210525,0.11140350877192982,19.0,0.09950248756218906,False,3.4180409908294678
YFM,49,ent,300.0,3.0,0.5,4.0,0.13157894736842105,0.10416666666666666,40.0,0.20398009950248755,False,3.7052321434020996
YFM,61,hpc,100.0,9.0,0.2,4.0,0.13157894736842105,0.111359649122807,56.0,0.2835820895522388,False,3.485379219055176
YFM,62,hpc,450.0,2.0,0.2,4.0,0.13157894736842105,0.10539473684210526,54.0,0.2736318407960199,False,3.9019222259521484
YFM,63,hpc,,,,,,,,,False,0.19269394874572754
YFM,64,hpc,75.0,12.0,0.8,4.0,0.19298245614035087,0.1150877192982456,6.0,0.03482587064676617,True,3.744802951812744
YFM,65,hpc,60.0,15.0,0.2,4.0,0.14912280701754385,0.1162280701754386,44.0,0.22388059701492538,False,3.683932065963745
YFM,66,hpc,75.0,12.0,0.8,4.0,0.14035087719298245,0.11521929824561404,52.0,0.263681592039801,False,3.8504767417907715
YFM,67,hpc,300.0,3.0,0.5,4.0,0.08771929824561403,0.1100438596491228,128.0,0.6417910447761194,False,3.895327091217041
YFM,68,hpc,300.0,3.0,0.5,4.0,0.11403508771929824,0.10315789473684209,76.0,0.38308457711442784,False,3.7374746799468994
YFM,69,hpc,150.0,6.0,0.5,4.0,0.10526315789473684,0.1093859649122807,120.0,0.6019900497512438,False,3.78554105758667
YFM,70,hpc,100.0,9.0,0.2,4.0,0.14912280701754385,0.11298245614035089,34.0,0.17412935323383086,False,3.798382043838501
YFM,71,hpc,90.0,10.0,0.8,4.0,0.10526315789473684,0.09785087719298247,78.0,0.39303482587064675,False,3.636735439300537
YFM,72,hpc,75.0,12.0,0.5,4.0,0.14912280701754385,0.11530701754385964,39.0,0.19900497512437812,False,3.680814027786255
YFM,73,hpc,225.0,4.0,0.2,4.0,0.22807017543859648,0.11135964912280702,0.0,0.004975124378109453,True,3.7225699424743652
YFM,74,hpc,180.0,5.0,0.2,4.0,0.19298245614035087,0.09188596491228068,4.0,0.024875621890547265,True,3.3603038787841797
YFM,75,hpc,60.0,15.0,0.2,4.0,0.16666666666666666,0.1584949215143121,115.0,0.6073298429319371,False,3.6676652431488037
YFM,76,hpc,60.0,15.0,0.2,4.0,0.16666666666666666,0.1578480776409108,110.0,0.5873015873015873,False,3.4891064167022705
YFM,77,hpc,60.0,15.0,0.2,4.0,0.06140350877192982,0.131140350877193,196.0,0.9800995024875622,False,3.733281373977661
YFM,78,hpc,60.0,15.0,0.2,4.0,0.13157894736842105,0.10912280701754386,61.0,0.30845771144278605,False,3.568613290786743
YFM,79,hpc,450.0,2.0,0.2,4.0,0.10526315789473684,0.10140350877192983,92.0,0.4626865671641791,False,3.7465600967407227
YFM,80,hpc,900.0,1.0,0.2,4.0,0.15789473684210525,0.10337719298245612,10.0,0.05472636815920398,False,3.767249822616577
YFM,81,hpc,450.0,2.0,0.8,4.0,0.16666666666666666,0.10105263157894737,7.0,0.03980099502487562,True,3.742046356201172
YFM,82,ent,60.0,15.0,0.2,4.0,0.13157894736842105,0.11583333333333332,70.0,0.35323383084577115,False,3.8707425594329834
YFM,83,ent,60.0,15.0,0.8,4.0,0.15789473684210525,0.09635964912280702,9.0,0.04975124378109453,True,3.81498122215271
YFM,84,ent,180.0,5.0,0.5,4.0,0.19298245614035087,0.1031140350877193,3.0,0.01990049751243781,True,3.6613237857818604
YFM,85,ent,60.0,15.0,0.5,4.0,0.18421052631578946,0.11105263157894736,6.0,0.03482587064676617,True,3.5603160858154297
YFM,86,ent,100.0,9.0,0.2,4.0,0.13157894736842105,0.1162719298245614,71.0,0.3582089552238806,False,3.8924310207366943
YFM,87,ent,75.0,12.0,0.8,4.0,0.14035087719298245,0.10219298245614034,27.0,0.13930348258706468,False,3.6708521842956543
YFM,88,ent,300.0,3.0,0.8,4.0,0.16666666666666666,0.10399122807017543,8.0,0.04477611940298507,True,3.301211357116699
YFM,89,ent,90.0,10.0,0.5,4.0,0.14035087719298245,0.1107017543859649,44.0,0.22388059701492538,False,3.6143670082092285
YFM,90,ent,450.0,2.0,0.5,4.0,0.18421052631578946,0.10425438596491227,3.0,0.01990049751243781,True,3.6060421466827393
YFM,91,ent,60.0,15.0,0.2,4.0,0.18421052631578946,0.10153508771929824,3.0,0.01990049751243781,True,3.8004090785980225
YFM,92,ent,60.0,15.0,0.5,4.0,0.15789473684210525,0.11508771929824561,36.0,0.18407960199004975,False,3.8062281608581543
YFM,93,ent,90.0,10.0,0.8,4.0,0.16666666666666666,0.10964912280701755,9.0,0.04975124378109453,True,3.880044937133789
YFP,29,hpc,60.0,15.0,0.2,9.0,0.14556962025316456,0.11041139240506329,29.0,0.14925373134328357,False,5.976499319076538
YFP,30,hpc,180.0,5.0,0.5,9.0,0.16455696202531644,0.1085759493670886,11.0,0.05970149253731343,False,5.4252214431762695
YFP,31,hpc,300.0,3.0,0.5,9.0,0.1518987341772152,0.10376582278481013,16.0,0.0845771144278607,False,5.270636796951294
YFP,32,hpc,900.0,1.0,0.2,9.0,0.13924050632911392,0.10373417721518989,28.0,0.14427860696517414,False,5.080678939819336
YFP,33,hpc,90.0,10.0,0.8,9.0,0.1518987341772152,0.11471518987341771,24.0,0.12437810945273632,False,5.309262752532959
YFP,34,hpc,150.0,6.0,0.5,9.0,0.14556962025316456,0.10708860759493671,26.0,0.13432835820895522,False,5.323962211608887
YFP,35,hpc,300.0,3.0,0.5,9.0,0.17721518987341772,0.10234177215189874,3.0,0.01990049751243781,True,5.0396294593811035
YFP,36,hpc,75.0,12.0,0.5,9.0,0.1518987341772152,0.11240506329113924,20.0,0.1044776119402985,False,5.912182807922363
YFP,37,hpc,150.0,6.0,0.2,9.0,0.17088607594936708,0.11392405063291139,16.0,0.0845771144278607,False,5.742332458496094
YFP,38,hpc,900.0,1.0,0.2,9.0,0.16455696202531644,0.12199367088607596,1.0,0.009950248756218905,True,5.566599607467651
YFP,39,hpc,225.0,4.0,0.2,9.0,0.16455696202531644,0.10411392405063291,15.0,0.07960199004975124,False,5.682279348373413
YFP,40,hpc,75.0,12.0,0.5,9.0,0.13291139240506328,0.11626582278481014,62.0,0.31343283582089554,False,5.645035028457642
YFP,41,hpc,,,,,,,,,False,0.3938915729522705
YFP,42,hpc,180.0,5.0,0.5,9.0,0.12658227848101267,0.10718354430379748,54.0,0.2736318407960199,False,5.213311195373535
YFP,43,hpc,300.0,3.0,0.2,9.0,0.11392405063291139,0.10537974683544302,87.0,0.43781094527363185,False,5.167172193527222
YFP,44,hpc,180.0,5.0,0.5,9.0,0.14556962025316456,0.10984177215189872,23.0,0.11940298507462686,False,5.401266098022461
YFP,45,hpc,90.0,10.0,0.8,9.0,0.1518987341772152,0.11037974683544302,28.0,0.14427860696517414,False,5.306349515914917
YFP,46,hpc,75.0,12.0,0.8,9.0,0.12658227848101267,0.11974683544303798,88.0,0.4427860696517413,False,5.0184831619262695
YFP,73,hpc,300.0,3.0,0.5,9.0,0.15822784810126583,0.10420886075949368,6.0,0.03482587064676617,True,5.312854528427124
YFP,74,hpc,150.0,6.0,0.5,9.0,0.12658227848101267,0.10544303797468356,55.0,0.27860696517412936,False,4.756280183792114
YFP,75,hpc,75.0,12.0,0.5,9.0,0.11392405063291139,0.11177215189873418,99.0,0.4975124378109453,False,5.622753381729126
YFP,76,hpc,150.0,6.0,0.2,9.0,0.11392405063291139,0.10854430379746835,95.0,0.47761194029850745,False,5.224649906158447
YFP,77,hpc,180.0,5.0,0.5,9.0,0.14556962025316456,0.10708860759493671,26.0,0.13432835820895522,False,5.262757062911987
YFP,78,hpc,75.0,12.0,0.8,9.0,0.14556962025316456,0.11310126582278482,41.0,0.208955223880597,False,5.580050706863403
YFP,79,hpc,75.0,12.0,0.5,9.0,0.18354430379746836,0.11325949367088609,0.0,0.004975124378109453,True,5.415390968322754
YFP,80,hpc,60.0,15.0,0.8,9.0,0.11392405063291139,0.11224683544303797,94.0,0.472636815920398,False,5.419922113418579
YFP,81,hpc,75.0,12.0,0.5,9.0,0.13291139240506328,0.11205696202531644,61.0,0.30845771144278605,False,5.289343595504761
YFP,82,hpc,,,,,,,,,False,0.7399437427520752
YFP,83,hpc,300.0,3.0,0.5,9.0,0.13291139240506328,0.10379746835443038,42.0,0.21393034825870647,False,5.2492356300354
YFP,84,hpc,60.0,15.0,0.5,9.0,0.12658227848101267,0.11037974683544304,65.0,0.3283582089552239,False,5.548320770263672
YFP,85,hpc,75.0,12.0,0.5,9.0,0.1962025316455696,0.10952531645569621,1.0,0.009950248756218905,True,5.835580348968506
YFP,86,hpc,75.0,12.0,0.5,9.0,0.12658227848101267,0.11253164556962027,71.0,0.3582089552238806,False,5.377324819564819
YFP,87,hpc,90.0,10.0,0.8,9.0,0.1518987341772152,0.10996835443037975,14.0,0.07462686567164178,False,5.611972093582153
YFP,88,hpc,900.0,1.0,0.2,9.0,0.12025316455696203,0.10436708860759493,66.0,0.3333333333333333,False,5.2299113273620605
YFP,89,hpc,180.0,5.0,0.5,9.0,0.12658227848101267,0.10854430379746835,58.0,0.2935323383084577,False,5.348314523696899
YFP,90,hpc,75.0,12.0,0.2,9.0,0.15822784810126583,0.11294303797468354,20.0,0.1044776119402985,False,5.980048179626465
YFP,91,hpc,75.0,12.0,0.5,9.0,0.1518987341772152,0.10835443037974683,13.0,0.06965174129353234,False,5.426603078842163
YFP,92,hpc,60.0,15.0,0.2,9.0,0.13924050632911392,0.10531645569620253,27.0,0.13930348258706468,False,5.37929892539978
YFP,93,hpc,900.0,1.0,0.2,9.0,0.15822784810126583,0.10398734177215191,17.0,0.08955223880597014,False,4.740143775939941
YFP,94,hpc,450.0,2.0,0.2,9.0,0.14556962025316456,0.10417721518987343,15.0,0.07960199004975124,False,5.259369134902954
YFP,95,hpc,60.0,15.0,0.2,9.0,0.12025316455696203,0.10905063291139241,81.0,0.4079601990049751,False,5.99076247215271
YFP,96,hpc,75.0,12.0,0.5,9.0,0.15822784810126583,0.10851265822784811,13.0,0.06965174129353234,False,6.046133041381836
YFP,97,hpc,300.0,3.0,0.2,9.0,0.1518987341772152,0.10664556962025315,8.0,0.04477611940298507,True,5.523243427276611
YFR,0,hpc,150.0,6.0,0.2,10.0,0.13909774436090225,0.10915413533834586,35.0,0.1791044776119403,False,8.213938236236572
YFR,1,hpc,450.0,2.0,0.8,10.0,0.14661654135338345,0.10898496240601503,19.0,0.09950248756218906,False,7.836349725723267
YFR,2,hpc,60.0,15.0,0.2,10.0,0.11278195488721804,0.12575187969924811,156.0,0.7810945273631841,False,8.03721308708191
YFR,3,hpc,75.0,12.0,0.8,10.0,0.11278195488721804,0.10992481203007518,100.0,0.5024875621890548,False,7.787651777267456
YFR,4,hpc,100.0,9.0,0.5,10.0,0.14661654135338345,0.11203007518796991,13.0,0.06965174129353234,False,8.336610555648804
YFR,5,hpc,90.0,10.0,0.8,10.0,0.14661654135338345,0.10975563909774437,8.0,0.04477611940298507,True,8.31883454322815
YFR,6,hpc,60.0,15.0,0.5,10.0,0.13157894736842105,0.10928571428571426,45.0,0.22885572139303484,False,7.918818235397339
YFR,7,hpc,900.0,1.0,0.2,10.0,0.09398496240601503,0.11046992481203005,164.0,0.8208955223880597,False,8.042802095413208
YFR,8,hpc,75.0,12.0,0.8,10.0,0.12406015037593984,0.10830827067669173,58.0,0.2935323383084577,False,8.462806463241577
YFR,9,hpc,900.0,1.0,0.2,10.0,0.09398496240601503,0.10887218045112781,162.0,0.8109452736318408,False,7.532163619995117
YFR,10,hpc,900.0,1.0,0.2,10.0,0.11278195488721804,0.10966165413533834,97.0,0.48756218905472637,False,7.794435262680054
YFR,11,hpc,75.0,12.0,0.5,10.0,0.14285714285714285,0.11092105263157893,13.0,0.06965174129353234,False,8.121817588806152
YFR,12,hpc,90.0,10.0,0.2,10.0,0.10150375939849623,0.10904135338345863,135.0,0.6766169154228856,False,8.600701332092285
YFR,13,hpc,60.0,15.0,0.5,10.0,0.13909774436090225,0.11233082706766918,36.0,0.18407960199004975,False,8.304227590560913
YFR,14,hpc,,,,,,,,,False,0.5356583595275879
YFR,15,hpc,150.0,6.0,0.5,10.0,0.12406015037593984,0.11255639097744359,66.0,0.3333333333333333,False,7.942394733428955
YFR,16,hpc,60.0,15.0,0.2,10.0,0.15413533834586465,0.11154135338345864,11.0,0.05970149253731343,False,8.166102409362793
YFR,17,hpc,900.0,1.0,0.2,10.0,0.12406015037593984,0.10800751879699247,47.0,0.23880597014925373,False,7.918778657913208
YFR,18,hpc,75.0,12.0,0.8,10.0,0.13909774436090225,0.11039473684210527,29.0,0.14925373134328357,False,8.491395235061646
YFR,19,hpc,60.0,15.0,0.8,10.0,0.16165413533834586,0.11312030075187969,7.0,0.03980099502487562,True,8.399904012680054
YFR,20,hpc,60.0,15.0,0.8,10.0,0.17669172932330826,0.10847744360902256,0.0,0.004975124378109453,True,8.903929471969604
YFR,21,hpc,90.0,10.0,0.8,10.0,0.13157894736842105,0.11437969924812029,47.0,0.23880597014925373,False,7.79638409614563
YFR,22,hpc,150.0,6.0,0.5,10.0,0.16917293233082706,0.10763157894736843,1.0,0.009950248756218905,True,7.875169992446899
YFR,23,hpc,100.0,9.0,0.2,10.0,0.14285714285714285,0.11003759398496239,9.0,0.04975124378109453,True,7.556942462921143
YFR,24,amy,180.0,5.0,0.8,10.0,0.10902255639097744,0.11120300751879698,109.0,0.5472636815920398,False,7.931753873825073
YFR,25,amy,100.0,9.0,0.5,10.0,0.13157894736842105,0.11293233082706765,49.0,0.24875621890547264,False,8.3092360496521
YFR,26,amy,90.0,10.0,0.8,10.0,0.15037593984962405,0.11078947368421051,12.0,0.06467661691542288,False,8.296597003936768
YFR,27,amy,75.0,12.0,0.2,10.0,0.16917293233082706,0.1063157894736842,1.0,0.009950248756218905,True,8.30985403060913
YFR,28,amy,100.0,9.0,0.2,10.0,0.13533834586466165,0.11219924812030076,38.0,0.19402985074626866,False,8.968578338623047
YFR,29,amy,100.0,9.0,0.5,10.0,0.12030075187969924,0.11486842105263158,80.0,0.40298507462686567,False,8.883065223693848
YFR,30,amy,60.0,15.0,0.2,10.0,0.15413533834586465,0.10761278195488722,4.0,0.024875621890547265,True,8.660329103469849
YFR,31,amy,60.0,15.0,0.5,10.0,0.17293233082706766,0.10977443609022557,0.0,0.004975124378109453,True,8.419021844863892
YFR,32,amy,450.0,2.0,0.8,10.0,0.13909774436090225,0.11071428571428571,26.0,0.13432835820895522,False,7.950254440307617
YFR,33,amy,75.0,12.0,0.8,10.0,0.19172932330827067,0.11035714285714285,0.0,0.004975124378109453,True,8.539140939712524
YFR,34,amy,90.0,10.0,0.8,10.0,0.11278195488721804,0.10921052631578947,91.0,0.4577114427860697,False,8.40263319015503
YFR,35,amy,450.0,2.0,0.8,10.0,0.16165413533834586,0.1106766917293233,4.0,0.024875621890547265,True,7.841526985168457
YFR,36,amy,60.0,15.0,0.2,10.0,0.14285714285714285,0.10954887218045112,15.0,0.07960199004975124,False,8.33922529220581
YFR,37,amy,100.0,9.0,0.2,10.0,0.13157894736842105,0.10949248120300752,34.0,0.17412935323383086,False,8.431326389312744
YFR,38,amy,90.0,10.0,0.5,10.0,0.10902255639097744,0.11048872180451128,113.0,0.5671641791044776,False,8.484279155731201
YFR,39,amy,450.0,2.0,0.8,10.0,0.11278195488721804,0.10917293233082706,97.0,0.48756218905472637,False,7.969723224639893
YFR,45,amy,225.0,4.0,0.2,10.0,0.15037593984962405,0.10892857142857143,11.0,0.05970149253731343,False,7.738931655883789
YFR,46,amy,450.0,2.0,0.5,10.0,0.15037593984962405,0.11095864661654133,15.0,0.07960199004975124,False,7.443854093551636
YFR,47,amy,150.0,6.0,0.5,10.0,0.12781954887218044,0.11075187969924812,50.0,0.2537313432835821,False,7.966434717178345
YFR,48,amy,225.0,4.0,0.2,10.0,0.12030075187969924,0.11204887218045112,71.0,0.3582089552238806,False,8.06210207939148
YFR,49,amy,900.0,1.0,0.2,10.0,0.12781954887218044,0.10783834586466165,43.0,0.21890547263681592,False,7.424711465835571
YFR,50,amy,180.0,5.0,0.5,10.0,0.12781954887218044,0.11077067669172931,50.0,0.2537313432835821,False,8.085025548934937
YFR,51,amy,60.0,15.0,0.5,10.0,0.15037593984962405,0.11178571428571427,11.0,0.05970149253731343,False,8.608506441116333
YFR,52,amy,75.0,12.0,0.8,10.0,0.13533834586466165,0.11150375939849624,39.0,0.19900497512437812,False,8.425640344619751
YFR,53,hpc,225.0,4.0,0.8,10.0,0.14285714285714285,0.1062218045112782,13.0,0.06965174129353234,False,7.8339080810546875
YFR,54,hpc,60.0,15.0,0.2,10.0,0.13157894736842105,0.10906015037593984,42.0,0.21393034825870647,False,8.625274658203125
YFR,55,hpc,900.0,1.0,0.2,10.0,0.10526315789473684,0.10958646616541351,121.0,0.6069651741293532,False,7.582517147064209
YFR,56,hpc,75.0,12.0,0.5,10.0,0.13533834586466165,0.11347744360902254,38.0,0.19402985074626866,False,8.287566423416138
YFR,57,hpc,300.0,3.0,0.5,10.0,0.14285714285714285,0.10827067669172932,18.0,0.0945273631840796,False,7.701022624969482
YFR,58,hpc,60.0,15.0,0.8,10.0,0.14661654135338345,0.1118421052631579,10.0,0.05472636815920398,False,8.159377574920654
YFR,59,hpc,150.0,6.0,0.2,10.0,0.11654135338345864,0.11024436090225563,83.0,0.417910447761194,False,7.515283107757568
YFR,60,hpc,450.0,2.0,0.5,10.0,0.13533834586466165,0.1106390977443609,34.0,0.17412935323383086,False,7.746517896652222
YFR,61,hpc,90.0,10.0,0.5,10.0,0.16165413533834586,0.11223684210526315,2.0,0.014925373134328358,True,8.032681465148926
YFR,62,hpc,180.0,5.0,0.5,10.0,0.13909774436090225,0.11009398496240602,24.0,0.12437810945273632,False,8.054109334945679
YFR,63,hpc,75.0,12.0,0.8,10.0,0.12781954887218044,0.11266917293233082,57.0,0.2885572139303483,False,7.872769355773926
YFR,64,hpc,90.0,10.0,0.8,10.0,0.16541353383458646,0.1107330827067669,4.0,0.024875621890547265,True,8.55646800994873
YFR,65,hpc,75.0,12.0,0.2,10.0,0.12406015037593984,0.108796992481203,56.0,0.2835820895522388,False,8.283700942993164
YFR,66,hpc,150.0,6.0,0.2,10.0,0.17293233082706766,0.10654135338345866,1.0,0.009950248756218905,True,8.048053741455078
YFR,67,hpc,900.0,1.0,0.2,10.0,0.13157894736842105,0.10915413533834585,33.0,0.1691542288557214,False,7.341809272766113
YFR,68,hpc,180.0,5.0,0.5,10.0,0.11278195488721804,0.11045112781954886,93.0,0.46766169154228854,False,8.037442445755005
YFR,69,hpc,60.0,15.0,0.8,10.0,0.10150375939849623,0.11593984962406013,146.0,0.7313432835820896,False,8.764499425888062
YFS,26,amy,300.0,3.0,0.5,10.0,0.14015151515151514,0.11535984848484848,43.0,0.21890547263681592,False,8.260818719863892
YFS,27,amy,60.0,15.0,0.5,10.0,0.13257575757575757,0.11304924242424243,50.0,0.2537313432835821,False,8.606988191604614
YFS,28,amy,60.0,15.0,0.8,10.0,0.11363636363636363,0.1115340909090909,96.0,0.48258706467661694,False,8.470429182052612
YFS,29,amy,450.0,2.0,0.8,10.0,0.125,0.1165909090909091,73.0,0.3681592039800995,False,7.806621074676514
YFS,30,amy,300.0,3.0,0.8,10.0,0.13257575757575757,0.10882575757575758,37.0,0.1890547263681592,False,7.818667650222778
YFS,31,amy,150.0,6.0,0.5,10.0,0.11742424242424243,0.11083333333333334,83.0,0.417910447761194,False,7.9195733070373535
YFS,32,amy,90.0,10.0,0.8,10.0,0.12121212121212122,0.10952651515151515,70.0,0.35323383084577115,False,8.523226976394653
YFS,33,amy,900.0,1.0,0.2,10.0,0.14015151515151514,0.110625,7.0,0.03980099502487562,True,8.087095022201538
YFS,34,amy,60.0,15.0,0.2,10.0,0.14015151515151514,0.1096212121212121,25.0,0.12935323383084577,False,8.297812938690186
YFS,35,amy,60.0,15.0,0.8,10.0,0.12121212121212122,0.11024621212121213,62.0,0.31343283582089554,False,8.678091526031494
YFS,36,amy,225.0,4.0,0.2,10.0,0.17045454545454544,0.10746212121212122,0.0,0.004975124378109453,True,8.110430002212524
YFS,37,hpc,150.0,6.0,0.2,10.0,0.14015151515151514,0.11047348484848485,21.0,0.10945273631840796,False,8.428383350372314
YFS,38,hpc,60.0,15.0,0.2,10.0,0.125,0.11136363636363637,55.0,0.27860696517412936,False,8.285747528076172
YFS,39,hpc,100.0,9.0,0.2,10.0,0.14393939393939395,0.10886363636363637,12.0,0.06467661691542288,False,8.555373430252075
YFS,40,hpc,60.0,15.0,0.2,10.0,0.125,0.11392045454545453,64.0,0.32338308457711445,False,8.419639825820923
YFS,41,hpc,60.0,15.0,0.2,10.0,0.09090909090909091,0.11064393939393938,187.0,0.9353233830845771,False,8.1714026927948
YFS,42,hpc,225.0,4.0,0.5,10.0,0.13636363636363635,0.11420454545454545,38.0,0.19402985074626866,False,7.532768726348877
YFS,43,hpc,90.0,10.0,0.8,10.0,0.11363636363636363,0.11037878787878787,93.0,0.46766169154228854,False,8.437548398971558
YFS,44,hpc,300.0,3.0,0.5,10.0,0.15151515151515152,0.11054924242424242,4.0,0.024875621890547265,True,9.32255244255066
YFS,45,hpc,300.0,3.0,0.5,10.0,0.15151515151515152,0.1094128787878788,9.0,0.04975124378109453,True,9.398054122924805
YFS,46,hpc,90.0,10.0,0.8,10.0,0.17424242424242425,0.11484848484848484,1.0,0.009950248756218905,True,8.760998487472534
YFS,47,hpc,60.0,15.0,0.2,10.0,0.12121212121212122,0.121599055066797,183.0,0.983957219251337,False,8.341812133789062
YFS,48,hpc,150.0,6.0,0.5,10.0,0.13636363636363635,0.10977272727272727,27.0,0.13930348258706468,False,8.342365026473999
YFS,49,hpc,900.0,1.0,0.2,10.0,0.15151515151515152,0.11143939393939395,14.0,0.07462686567164178,False,7.469192028045654
YFS,50,hpc,900.0,1.0,0.2,10.0,0.12878787878787878,0.11026515151515152,46.0,0.23383084577114427,False,8.1620454788208
YFS,51,hpc,90.0,10.0,0.5,10.0,0.125,0.1106439393939394,54.0,0.2736318407960199,False,8.355717182159424
YFS,52,hpc,60.0,15.0,0.2,10.0,0.17803030303030304,0.11573863636363636,1.0,0.009950248756218905,True,8.631093740463257
YFS,53,hpc,75.0,12.0,0.5,10.0,0.125,0.1125189393939394,65.0,0.3283582089552239,False,7.86389946937561
YFS,54,hpc,450.0,2.0,0.5,10.0,0.16287878787878787,0.10962121212121213,4.0,0.024875621890547265,True,8.187498092651367
