trial_index,operand,number,onset_ms,spike_count,firing_rate_hz
0,1,7,6660.83333333333,6,6.666666666666666
0,2,8,7410.8,7,7.777777777777778
1,1,7,81376.2333333333,6,6.666666666666666
1,2,4,82126.2333333333,7,7.777777777777778
2,1,7,89626.1,7,7.777777777777778
2,2,6,90376.1,6,6.666666666666666
3,2,5,97592.6333333333,4,4.444444444444445
4,1,8,118708.933333333,4,4.444444444444445
5,1,4,124642.166666667,3,3.333333333333333
5,2,4,125392.166666667,9,10.0
6,2,2,131025.4,9,10.0
7,1,7,135775.333333333,4,4.444444444444445
7,2,3,136525.3,6,6.666666666666666
8,1,3,143491.866666667,10,11.11111111111111
8,2,2,144241.833333333,8,8.88888888888889
9,1,4,148841.766666667,8,8.88888888888889
9,2,4,149575.1,4,4.444444444444445
10,1,6,159591.6,6,6.666666666666666
10,2,4,160341.566666667,5,5.555555555555555
11,1,7,165208.166666667,5,5.555555555555555
11,2,3,165958.133333333,5,5.555555555555555
12,2,7,171991.366666667,5,5.555555555555555
13,1,7,185857.833333333,8,8.88888888888889
14,2,8,191957.7,8,8.88888888888889
15,1,9,198240.933333333,5,5.555555555555555
15,2,7,198990.933333333,7,7.777777777777778
16,1,7,207190.8,9,10.0
17,2,7,213324.033333333,9,10.0
18,1,1,218040.6,3,3.333333333333333
18,2,8,218790.6,5,5.555555555555555
19,1,3,236223.633333333,8,8.88888888888889
19,2,7,236973.633333333,2,2.2222222222222223
20,1,3,245990.133333333,11,12.222222222222221
20,2,5,246740.133333333,8,8.88888888888889
21,1,7,261273.2,6,6.666666666666666
22,1,4,267923.1,6,6.666666666666666
22,2,7,268673.1,10,11.11111111111111
23,1,5,274639.633333333,5,5.555555555555555
23,2,2,275389.633333333,7,7.777777777777778
25,1,6,292772.666666667,5,5.555555555555555
25,2,9,293522.666666667,3,3.333333333333333
26,1,7,304105.833333333,8,8.88888888888889
26,2,3,304855.8,6,6.666666666666666
27,1,2,311672.366666667,4,4.444444444444445
27,2,6,312422.333333333,6,6.666666666666666
28,2,9,319755.566666667,10,11.11111111111111
29,2,6,325155.466666667,7,7.777777777777778
30,1,6,332372.0,6,6.666666666666666
30,2,3,333122.0,4,4.444444444444445
31,1,9,339938.566666667,6,6.666666666666666
32,1,4,344688.466666667,4,4.444444444444445
32,2,5,345438.466666667,2,2.2222222222222223
33,1,5,354821.633333333,4,4.444444444444445
33,2,1,355571.633333333,8,8.88888888888889
34,2,2,361104.866666667,8,8.88888888888889
35,1,7,368321.4,3,3.333333333333333
35,2,3,369071.4,1,1.1111111111111112
36,1,6,375954.6,5,5.555555555555555
36,2,3,376704.6,4,4.444444444444445
37,2,3,382054.5,2,2.2222222222222223
38,1,2,389554.4,11,12.222222222222221
38,2,4,390304.366666667,7,7.777777777777778
39,1,3,395470.933333333,6,6.666666666666666
40,1,5,404604.133333333,6,6.666666666666666
40,2,8,405354.1,10,11.11111111111111
41,2,9,412770.633333333,10,11.11111111111111
42,1,8,417587.233333333,3,3.333333333333333
42,2,9,418337.233333333,5,5.555555555555555
43,1,6,424153.8,11,12.222222222222221
43,2,5,424903.766666667,4,4.444444444444445
44,1,3,431803.666666667,3,3.333333333333333
44,2,2,432553.666666667,9,10.0
45,1,8,438336.9,7,7.777777777777778
46,1,2,444970.1,11,12.222222222222221
46,2,3,445720.1,7,7.777777777777778
47,1,2,450970.0,6,6.666666666666666
47,2,5,451720.0,10,11.11111111111111
48,1,2,462336.466666667,4,4.444444444444445
48,2,1,463086.466666667,5,5.555555555555555
49,1,5,468036.366666667,8,8.88888888888889
49,2,2,468786.366666667,10,11.11111111111111
50,1,2,475002.933333333,11,12.222222222222221
51,1,7,481586.133333333,10,11.11111111111111
51,2,7,482336.133333333,11,12.222222222222221
52,2,4,486852.733333333,3,3.333333333333333
53,1,8,492235.966666667,7,7.777777777777778
53,2,4,492985.966666667,10,11.11111111111111
54,1,7,499369.166666667,4,4.444444444444445
54,2,6,500119.166666667,7,7.777777777777778
55,1,8,507819.033333333,3,3.333333333333333
55,2,7,508569.033333333,4,4.444444444444445
56,1,9,513885.6,7,7.777777777777778
56,2,1,514635.6,5,5.555555555555555
57,1,8,519885.5,5,5.555555555555555
58,1,6,530285.333333333,9,10.0
58,2,6,531035.3,8,8.88888888888889
59,1,4,536818.533333333,8,8.88888888888889
60,1,1,543968.433333333,5,5.555555555555555
60,2,1,544718.4,5,5.555555555555555
61,1,2,554151.6,6,6.666666666666666
61,2,4,554901.566666667,2,2.2222222222222223
62,1,1,560234.833333333,9,10.0
62,2,2,560984.8,3,3.333333333333333
63,1,7,567568.033333333,5,5.555555555555555
63,2,7,568318.0,4,4.444444444444445
64,1,8,582534.433333333,5,5.555555555555555
64,2,8,583284.433333333,3,3.333333333333333
65,2,4,589867.666666667,8,8.88888888888889
66,1,9,597917.5,10,11.11111111111111
66,2,9,598667.5,5,5.555555555555555
67,1,7,604134.066666667,7,7.777777777777778
67,2,1,604884.066666667,5,5.555555555555555
68,2,3,610283.966666667,6,6.666666666666666
69,1,5,615167.233333333,4,4.444444444444445
70,2,1,621950.433333333,7,7.777777777777778
71,2,6,627183.666666667,6,6.666666666666666
72,1,3,634633.566666667,8,8.88888888888889
72,2,1,635383.533333333,7,7.777777777777778
74,1,8,646583.333333333,5,5.555555555555555
75,1,4,651799.933333333,6,6.666666666666666
75,2,9,652549.9,3,3.333333333333333
76,1,6,659516.466666667,7,7.777777777777778
76,2,7,660266.466666667,6,6.666666666666666
77,2,5,667799.666666667,9,10.0
78,1,8,673332.9,5,5.555555555555555
78,2,5,674099.566666667,7,7.777777777777778
79,1,1,681266.1,3,3.333333333333333
79,2,6,682016.066666667,6,6.666666666666666
80,1,3,686499.333333333,6,6.666666666666666
80,2,8,687249.333333333,7,7.777777777777778
81,1,3,693599.233333333,6,6.666666666666666
81,2,4,694349.2,4,4.444444444444445
82,2,2,700699.1,8,8.88888888888889
83,1,4,718682.133333333,4,4.444444444444445
83,2,7,719432.1,4,4.444444444444445
84,1,4,729648.6,12,13.333333333333332
84,2,2,730398.6,4,4.444444444444445
85,1,3,735881.833333333,10,11.11111111111111
85,2,4,736631.833333333,13,14.444444444444445
86,1,4,741998.4,5,5.555555555555555
86,2,8,742748.366666667,8,8.88888888888889
87,1,9,749931.6,5,5.555555555555555
87,2,4,750681.566666667,6,6.666666666666666
88,1,7,759231.433333333,5,5.555555555555555
88,2,7,759981.433333333,7,7.777777777777778
89,1,6,764764.666666667,7,7.777777777777778
89,2,9,765514.666666667,3,3.333333333333333
90,1,5,773631.2,5,5.555555555555555
90,2,1,774381.166666667,6,6.666666666666666
91,1,1,779447.766666667,6,6.666666666666666
91,2,8,780197.766666667,5,5.555555555555555
92,1,2,786964.3,3,3.333333333333333
93,1,7,796097.466666667,5,5.555555555555555
94,1,6,801180.733333333,9,10.0
94,2,3,801930.7,12,13.333333333333332
95,1,1,807613.966666667,4,4.444444444444445
95,2,5,808363.933333333,3,3.333333333333333
96,1,9,813063.866666667,6,6.666666666666666
96,2,2,813797.166666667,5,5.555555555555555
97,1,3,821247.066666667,10,11.11111111111111
97,2,4,821997.033333333,7,7.777777777777778
98,1,9,828330.266666667,7,7.777777777777778
98,2,5,829080.266666667,12,13.333333333333332
99,1,6,836730.133333333,4,4.444444444444445
99,2,8,837480.1,7,7.777777777777778
100,2,8,847346.6,3,3.333333333333333
101,1,9,862379.7,6,6.666666666666666
101,2,6,863129.666666667,4,4.444444444444445
102,1,6,873896.166666667,6,6.666666666666666
102,2,6,874646.133333333,9,10.0
103,1,9,878279.433333333,8,8.88888888888889
103,2,5,879029.4,12,13.333333333333332
104,1,4,886312.6,6,6.666666666666666
104,2,8,887062.6,3,3.333333333333333
105,1,9,893312.5,11,12.222222222222221
105,2,7,894062.466666667,6,6.666666666666666
106,1,3,907512.266666667,4,4.444444444444445
106,2,1,908262.233333333,4,4.444444444444445
107,1,6,913845.466666667,6,6.666666666666666
107,2,6,914595.466666667,4,4.444444444444445
108,1,3,918445.4,6,6.666666666666666
108,2,5,919178.7,4,4.444444444444445
109,1,2,926345.266666667,2,2.2222222222222223
109,2,8,927095.233333333,3,3.333333333333333
110,1,7,934495.133333333,6,6.666666666666666
110,2,1,935245.1,6,6.666666666666666
111,1,5,947644.9,6,6.666666666666666
111,2,6,948394.9,4,4.444444444444445
112,1,1,955061.433333333,5,5.555555555555555
112,2,2,955811.433333333,5,5.555555555555555
113,1,2,964294.633333333,8,8.88888888888889
113,2,3,965044.6,3,3.333333333333333
114,1,4,971111.166666667,6,6.666666666666666
114,2,4,971861.166666667,3,3.333333333333333
115,1,7,977694.4,7,7.777777777777778
116,1,3,987510.9,6,6.666666666666666
116,2,5,988260.866666667,8,8.88888888888889
117,1,5,996027.4,8,8.88888888888889
117,2,8,996794.066666667,9,10.0
118,1,3,1005143.93333333,7,7.777777777777778
119,1,7,1015210.43333333,3,3.333333333333333
119,2,9,1015960.4,7,7.777777777777778
120,1,3,1021893.63333333,8,8.88888888888889
120,2,3,1022643.63333333,9,10.0
121,1,3,1033693.43333333,9,10.0
121,2,9,1034443.43333333,10,11.11111111111111
122,1,7,1045093.23333333,3,3.333333333333333
122,2,7,1045843.23333333,3,3.333333333333333
123,1,7,1050576.46666667,3,3.333333333333333
124,1,1,1055376.4,4,4.444444444444445
124,2,9,1056126.36666667,7,7.777777777777778
125,1,1,1060776.3,4,4.444444444444445
126,1,1,1067492.86666667,7,7.777777777777778
126,2,7,1068242.83333333,3,3.333333333333333
127,1,5,1072592.76666667,4,4.444444444444445
127,2,1,1073342.76666667,8,8.88888888888889
129,1,7,1082759.26666667,4,4.444444444444445
129,2,7,1083509.26666667,5,5.555555555555555
130,2,6,1088859.16666667,7,7.777777777777778
131,1,1,1093275.76666667,4,4.444444444444445
131,2,7,1094025.73333333,6,6.666666666666666
132,1,2,1100508.96666667,9,10.0
132,2,2,1101258.93333333,8,8.88888888888889
133,1,2,1108925.5,5,5.555555555555555
133,2,2,1109675.46666667,5,5.555555555555555
134,1,3,1114208.73333333,4,4.444444444444445
135,1,1,1119258.63333333,3,3.333333333333333
135,2,1,1120008.63333333,4,4.444444444444445
136,1,3,1123858.56666667,5,5.555555555555555
137,2,4,1131075.1,11,12.222222222222221
138,1,6,1138325.0,7,7.777777777777778
138,2,5,1139074.96666667,8,8.88888888888889
139,2,7,1145608.2,5,5.555555555555555
140,1,4,1151208.1,7,7.777777777777778
140,2,4,1151958.1,1,1.1111111111111112
141,2,8,1157941.3,5,5.555555555555555
142,1,4,1162174.6,8,8.88888888888889
142,2,9,1162924.56666667,9,10.0
143,1,4,1169441.13333333,6,6.666666666666666
144,1,1,1175341.03333333,5,5.555555555555555
144,2,2,1176091.0,7,7.777777777777778
145,1,5,1181874.23333333,10,11.11111111111111
145,2,3,1182624.23333333,5,5.555555555555555
146,1,6,1188424.13333333,10,11.11111111111111
146,2,6,1189174.13333333,4,4.444444444444445
147,1,8,1193674.03333333,7,7.777777777777778
147,2,8,1194424.03333333,6,6.666666666666666
148,1,9,1198307.3,8,8.88888888888889
148,2,6,1199057.26666667,7,7.777777777777778
149,1,9,1208190.46666667,7,7.777777777777778
151,1,8,1226156.83333333,6,6.666666666666666
152,1,9,1231540.06666667,1,1.1111111111111112
152,2,7,1232290.06666667,2,2.2222222222222223
153,1,4,1240123.23333333,8,8.88888888888889
153,2,4,1240873.23333333,4,4.444444444444445
154,1,8,1248606.43333333,9,10.0
154,2,8,1249356.43333333,3,3.333333333333333
155,1,5,1257822.93333333,5,5.555555555555555
155,2,6,1258572.93333333,11,12.222222222222221
156,2,4,1266022.8,9,10.0
157,1,5,1270206.06666667,10,11.11111111111111
157,2,7,1270956.06666667,5,5.555555555555555
158,1,2,1280805.9,9,10.0
159,1,7,1285755.8,6,6.666666666666666
159,2,3,1286505.8,5,5.555555555555555
160,1,9,1291655.7,3,3.333333333333333
161,1,8,1296038.96666667,4,4.444444444444445
161,2,9,1296788.96666667,6,6.666666666666666
162,1,4,1306655.46666667,3,3.333333333333333
162,2,2,1307405.43333333,4,4.444444444444445
163,1,5,1313005.33333333,3,3.333333333333333
163,2,4,1313755.33333333,4,4.444444444444445
164,1,7,1317488.6,8,8.88888888888889
164,2,1,1318238.56666667,11,12.222222222222221
165,1,3,1323238.5,6,6.666666666666666
166,2,3,1328055.06666667,7,7.777777777777778
167,1,7,1341271.53333333,7,7.777777777777778
168,1,4,1348021.4,5,5.555555555555555
168,2,2,1348771.4,4,4.444444444444445
169,1,6,1353771.3,5,5.555555555555555
170,2,2,1359521.2,3,3.333333333333333
171,1,8,1365037.8,6,6.666666666666666
171,2,5,1365787.76666667,6,6.666666666666666
172,1,3,1371971.0,10,11.11111111111111
172,2,3,1372721.0,9,10.0
173,2,9,1376854.26666667,6,6.666666666666666
175,2,5,1388854.03333333,13,14.444444444444445
176,1,1,1393670.63333333,10,11.11111111111111
176,2,6,1394420.63333333,7,7.777777777777778
177,1,8,1400270.53333333,9,10.0
177,2,4,1401020.5,5,5.555555555555555
178,1,8,1406403.76666667,8,8.88888888888889
178,2,4,1407153.73333333,6,6.666666666666666
179,2,6,1412786.96666667,9,10.0
180,1,9,1417686.9,5,5.555555555555555
180,2,4,1418436.86666667,2,2.2222222222222223
181,1,2,1424353.43333333,4,4.444444444444445
181,2,2,1425103.43333333,3,3.333333333333333
182,1,2,1429770.03333333,5,5.555555555555555
182,2,9,1430520.0,4,4.444444444444445
183,1,8,1435486.6,3,3.333333333333333
183,2,3,1436236.56666667,9,10.0
184,2,7,1443386.46666667,4,4.444444444444445
185,1,7,1449703.0,4,4.444444444444445
185,2,5,1450453.0,5,5.555555555555555
186,1,7,1459019.53333333,5,5.555555555555555
186,2,9,1459769.5,7,7.777777777777778
187,2,3,1468952.66666667,16,17.77777777777778
189,1,3,1495718.9,6,6.666666666666666
189,2,8,1496468.86666667,2,2.2222222222222223
190,1,2,1503502.1,7,7.777777777777778
190,2,8,1504252.06666667,8,8.88888888888889
191,1,4,1511901.93333333,4,4.444444444444445
191,2,3,1512651.93333333,7,7.777777777777778
192,1,2,1519568.46666667,4,4.444444444444445
192,2,2,1520318.46666667,7,7.777777777777778
193,1,1,1524618.4,6,6.666666666666666
193,2,1,1525368.4,10,11.11111111111111
194,1,7,1529784.96666667,5,5.555555555555555
194,2,2,1530534.96666667,5,5.555555555555555
195,1,3,1535168.23333333,6,6.666666666666666
195,2,2,1535918.2,6,6.666666666666666
196,1,1,1542701.43333333,3,3.333333333333333
196,2,5,1543451.4,5,5.555555555555555
197,2,9,1548118.0,5,5.555555555555555
198,1,5,1557984.5,5,5.555555555555555
198,2,8,1558734.5,3,3.333333333333333
199,1,9,1565367.7,7,7.777777777777778
199,2,2,1566117.7,4,4.444444444444445
200,2,4,1572500.9,4,4.444444444444445
201,1,7,1576750.83333333,1,1.1111111111111112
201,2,9,1577500.83333333,3,3.333333333333333
202,1,9,1590217.26666667,9,10.0
202,2,2,1590967.26666667,8,8.88888888888889
203,1,4,1598383.8,3,3.333333333333333
203,2,7,1599133.8,6,6.666666666666666
204,1,8,1607300.33333333,5,5.555555555555555
204,2,5,1608050.3,7,7.777777777777778
205,1,2,1616350.16666667,4,4.444444444444445
205,2,1,1617100.16666667,7,7.777777777777778
206,1,5,1621583.4,4,4.444444444444445
206,2,1,1622333.4,1,1.1111111111111112
207,1,8,1626466.66666667,3,3.333333333333333
208,1,2,1632016.56666667,4,4.444444444444445
208,2,7,1632766.56666667,7,7.777777777777778
209,2,1,1638916.43333333,5,5.555555555555555
210,1,7,1644766.33333333,6,6.666666666666666
210,2,4,1645516.33333333,6,6.666666666666666
211,1,5,1650832.9,9,10.0
211,2,2,1651582.9,11,12.222222222222221
212,1,2,1656432.83333333,3,3.333333333333333
213,2,2,1663016.03333333,7,7.777777777777778
214,1,4,1669815.93333333,5,5.555555555555555
214,2,1,1670565.9,7,7.777777777777778
215,2,3,1676582.46666667,3,3.333333333333333
216,1,9,1683632.36666667,7,7.777777777777778
216,2,7,1684382.33333333,8,8.88888888888889
217,1,6,1697465.46666667,5,5.555555555555555
217,2,6,1698215.43333333,7,7.777777777777778
218,1,1,1702665.36666667,6,6.666666666666666
218,2,7,1703415.33333333,3,3.333333333333333
219,1,2,1708515.26666667,6,6.666666666666666
220,1,8,1713648.5,9,10.0
220,2,5,1714398.5,7,7.777777777777778
221,1,5,1720848.4,10,11.11111111111111
222,1,1,1726631.63333333,15,16.666666666666668
222,2,3,1727381.6,8,8.88888888888889
223,1,9,1733931.5,8,8.88888888888889
223,2,6,1734681.46666667,11,12.222222222222221
224,1,1,1743114.66666667,2,2.2222222222222223
224,2,5,1743864.66666667,5,5.555555555555555
225,2,5,1750914.53333333,7,7.777777777777778
226,1,6,1756331.1,3,3.333333333333333
226,2,8,1757081.1,2,2.2222222222222223
228,1,4,1771614.16666667,7,7.777777777777778
228,2,7,1772364.16666667,5,5.555555555555555
229,1,2,1777197.43333333,5,5.555555555555555
229,2,9,1777947.4,6,6.666666666666666
230,1,7,1793547.13333333,5,5.555555555555555
230,2,2,1794297.13333333,10,11.11111111111111
231,2,8,1809246.86666667,3,3.333333333333333
232,1,9,1813946.8,5,5.555555555555555
233,1,8,1820346.7,7,7.777777777777778
233,2,5,1821096.66666667,6,6.666666666666666
234,1,1,1829829.86666667,7,7.777777777777778
234,2,9,1830579.83333333,7,7.777777777777778
235,2,9,1836779.73333333,8,8.88888888888889
236,1,2,1842262.96666667,5,5.555555555555555
236,2,2,1843012.96666667,7,7.777777777777778
237,1,7,1845829.6,2,2.2222222222222223
237,2,5,1846579.56666667,5,5.555555555555555
238,1,5,1852429.46666667,6,6.666666666666666
238,2,5,1853179.46666667,7,7.777777777777778
239,1,1,1857429.4,4,4.444444444444445
239,2,1,1858179.36666667,2,2.2222222222222223
240,2,2,1862779.3,5,5.555555555555555
241,2,2,1868412.53333333,6,6.666666666666666
242,1,7,1875179.1,12,13.333333333333332
242,2,2,1875929.06666667,11,12.222222222222221
244,1,2,1886028.9,8,8.88888888888889
244,2,1,1886778.9,6,6.666666666666666
245,1,6,1892745.46666667,9,10.0
245,2,3,1893495.43333333,7,7.777777777777778
246,1,2,1898778.66666667,5,5.555555555555555
246,2,5,1899528.66666667,5,5.555555555555555
247,1,1,1904695.26666667,7,7.777777777777778
247,2,7,1905445.23333333,4,4.444444444444445
248,1,6,1910495.16666667,8,8.88888888888889
248,2,3,1911245.13333333,6,6.666666666666666
