bootstrap_sample,mean_coding_proportion,mean_coding_percent
331,0.2860415290498965,28.60415290498965
332,0.2743315617575996,27.433156175759958
333,0.27770773380920527,27.770773380920527
334,0.26689637488185586,26.689637488185586
335,0.3052655751628541,30.526557516285408
336,0.28776540283568103,28.776540283568103
337,0.29880436455202336,29.880436455202336
338,0.30128479643987516,30.128479643987514
339,0.2709883356798105,27.09883356798105
340,0.2819878675349122,28.198786753491216
341,0.26175730563524424,26.175730563524425
342,0.27307169622655486,27.307169622655486
343,0.268457935929341,26.845793592934097
344,0.285827516155385,28.5827516155385
345,0.28378562663871254,28.378562663871254
346,0.2766039664230291,27.66039664230291
347,0.2857581743311748,28.57581743311748
348,0.29599165405024647,29.599165405024646
349,0.2910000093637082,29.10000093637082
350,0.2853920287559011,28.539202875590107
351,0.30406503695454923,30.406503695454923
352,0.2873352387783281,28.733523877832813
353,0.28120734225998345,28.120734225998344
354,0.2653107512032089,26.531075120320892
355,0.27014387103979176,27.014387103979175
356,0.2594438094808267,25.944380948082667
357,0.27297000317626874,27.297000317626875
358,0.30665971049730784,30.665971049730782
359,0.29379421391273686,29.379421391273684
360,0.2684567085301522,26.845670853015218
361,0.2607681472971283,26.076814729712833
362,0.29477606467334355,29.477606467334354
363,0.28265277716660414,28.265277716660414
364,0.2776114631585078,27.76114631585078
365,0.2944658380873367,29.446583808733667
366,0.26743084498768027,26.743084498768027
367,0.2881759580401,28.817595804009997
368,0.3013890787293984,30.13890787293984
369,0.2922425815839947,29.22425815839947
370,0.28653734998301594,28.653734998301594
371,0.2831373017553816,28.31373017553816
372,0.275032212203869,27.503221220386898
373,0.28019263791872145,28.019263791872145
374,0.2892122515109548,28.92122515109548
375,0.28414563204037846,28.414563204037847
376,0.2622773282518825,26.227732825188248
377,0.2987186737883665,29.871867378836647
378,0.28322647697189124,28.322647697189122
379,0.306719648358038,30.6719648358038
380,0.29133544303291337,29.133544303291337
381,0.25918611781313844,25.918611781313842
382,0.28535164726373313,28.535164726373313
383,0.27612818277209444,27.612818277209445
384,0.2718375919895398,27.18375919895398
385,0.2963339643522501,29.633396435225013
386,0.2734472086026194,27.34472086026194
387,0.27663030153998425,27.663030153998424
388,0.2837582517386721,28.37582517386721
389,0.26422397476970977,26.42239747697098
390,0.30074447569202384,30.074447569202384
391,0.29828959998707033,29.828959998707035
392,0.2673652287632829,26.73652287632829
393,0.2857636087856897,28.57636087856897
394,0.27016936981922834,27.016936981922836
395,0.285957817056123,28.5957817056123
396,0.28778272597717647,28.778272597717645
397,0.3017956837946389,30.179568379463888
398,0.2949610547347501,29.49610547347501
399,0.2773615978670262,27.73615978670262
400,0.29046226399837655,29.046226399837654
401,0.26558100693339637,26.558100693339636
402,0.2847644491965267,28.47644491965267
403,0.2918881881588637,29.188818815886368
404,0.27978868196380174,27.978868196380173
405,0.2796620077660117,27.96620077660117
406,0.27211021320822165,27.211021320822166
407,0.2686675114298533,26.86675114298533
408,0.3002868266342352,30.028682663423524
409,0.2746187006750928,27.46187006750928
410,0.2875686059323047,28.75686059323047
411,0.3007126257823185,30.07126257823185
412,0.2991673979944473,29.91673979944473
413,0.28495601414218996,28.495601414218996
414,0.27953324734977747,27.95332473497775
415,0.2821977634268226,28.219776342682263
416,0.26859872838077914,26.859872838077912
417,0.26918295293702016,26.918295293702016
418,0.27876499703293534,27.876499703293533
419,0.30554635676643094,30.554635676643095
420,0.28332940702940984,28.332940702940984
421,0.2768620615484316,27.686206154843163
422,0.2749339430048542,27.49339430048542
423,0.28908286150366513,28.908286150366514
424,0.2813609771176209,28.136097711762094
425,0.29843638055748023,29.843638055748023
426,0.27280232194341847,27.280232194341846
427,0.2812936674738964,28.12936674738964
428,0.2831890491265861,28.31890491265861
429,0.27857821750469847,27.857821750469846
430,0.31304392307672785,31.304392307672785
431,0.29771607770380315,29.771607770380314
432,0.2851135586496713,28.51135586496713
433,0.3028648634401085,30.28648634401085
434,0.2793205189756913,27.93205189756913
435,0.2634853618891582,26.348536188915823
436,0.29606360018723227,29.606360018723226
437,0.27302842574598574,27.302842574598575
438,0.29225538548648017,29.225538548648018
439,0.27305927245475,27.305927245474997
440,0.2618212550526376,26.18212550526376
441,0.2855763467513858,28.557634675138583
442,0.2661088169142468,26.61088169142468
443,0.30265211938618974,30.265211938618975
444,0.2758803903124678,27.58803903124678
445,0.28423619892767377,28.423619892767377
446,0.28447080308888284,28.447080308888285
447,0.2723980806379426,27.239808063794257
448,0.3095595501783913,30.95595501783913
449,0.29648653911838097,29.648653911838096
450,0.29223897535150284,29.223897535150282
451,0.26527321492307343,26.527321492307344
452,0.2923922361379037,29.239223613790372
453,0.29737793301572174,29.737793301572175
454,0.28334812217550365,28.334812217550365
455,0.2984007576968036,29.840075769680357
456,0.3076314472289779,30.76314472289779
457,0.3100114825561673,31.001148255616727
458,0.3175359068770321,31.75359068770321
459,0.2910257100304073,29.10257100304073
460,0.27644357976540895,27.644357976540896
461,0.2910647297681956,29.106472976819557
462,0.2753805128065506,27.53805128065506
463,0.27628265284806025,27.628265284806027
464,0.2624992998922007,26.24992998922007
465,0.29730219210379033,29.730219210379033
