subject,region,neuron_id,paper_unit,n_presentations,temporal_accuracy,best_bin_ms,best_gamma,shuffle_mean_accuracy,shuffle_95,p_value,temporal_coding,n_valid_shuffles,q_value,temporal_coding_FDR
YFI,hpc,28,29,104,0.15384615384615385,90.0,0.5,0.11072115384615384,0.17307692307692307,0.13930348258706468,False,200,0.2637159032424087,False
YFI,hpc,29,30,104,0.20192307692307693,450.0,0.8,0.10692307692307694,0.17307692307692307,0.009950248756218905,True,200,0.1300639658848614,False
YFI,ent,30,31,104,0.21153846153846154,150.0,0.8,0.10923076923076923,0.16346153846153846,0.009950248756218905,True,200,0.1300639658848614,False
YFI,ent,31,32,104,0.16346153846153846,100.0,0.2,0.10932692307692307,0.16346153846153846,0.07462686567164178,False,200,0.1905588337382853,False
YFI,ent,32,33,104,0.1346153846153846,450.0,0.8,0.10288461538461537,0.15384615384615385,0.208955223880597,False,200,0.31954433958341993,False
YFI,ent,33,34,104,0.18269230769230768,450.0,0.2,0.10721153846153847,0.16346153846153846,0.029850746268656716,True,200,0.160667251975417,False
YFI,ent,34,35,104,0.17307692307692307,90.0,0.8,0.11182692307692309,0.17307692307692307,0.05970149253731343,False,200,0.18008856814826965,False
YFI,ent,35,36,104,0.15384615384615385,225.0,0.8,0.10740384615384617,0.17307692307692307,0.1691542288557214,False,200,0.28750981932443054,False
YFI,ent,36,37,104,0.18269230769230768,75.0,0.8,0.11326923076923076,0.16394230769230753,0.03482587064676617,True,200,0.16679958983707416,False
YFI,ent,37,38,104,0.15384615384615385,60.0,0.8,0.10971153846153847,0.17307692307692307,0.13930348258706468,False,200,0.2637159032424087,False
YFJ,hpc,9,10,114,0.18421052631578946,100.0,0.8,0.11131578947368422,0.16666666666666666,0.029850746268656716,True,200,0.160667251975417,False
YFJ,hpc,10,11,114,0.12280701754385964,180.0,0.2,0.10653508771929826,0.15789473684210525,0.3880597014925373,False,200,0.45522388059701496,False
YFJ,hpc,11,12,114,0.18421052631578946,450.0,0.5,0.10355263157894737,0.15789473684210525,0.014925373134328358,True,200,0.14898236092265943,False
YFJ,hpc,12,13,114,0.15789473684210525,60.0,0.2,0.11456140350877192,0.1671052631578946,0.11940298507462686,False,200,0.24459790599242592,False
YFJ,hpc,13,14,114,0.14035087719298245,300.0,0.2,0.10333333333333332,0.15789473684210525,0.14925373134328357,False,200,0.2722269053404076,False
YFJ,hpc,14,15,114,0.16666666666666666,60.0,0.2,0.13460526315789473,0.16666666666666666,0.2835820895522388,False,200,0.3715669860720265,False
YFJ,hpc,15,16,114,0.16666666666666666,75.0,0.2,0.10921052631578947,0.16666666666666666,0.06467661691542288,False,200,0.18116052391105697,False
YFJ,hpc,16,17,114,0.11403508771929824,100.0,0.2,0.10144736842105263,0.17543859649122806,0.373134328358209,False,200,0.4433998836983912,False
YFJ,hpc,17,18,114,0.14035087719298245,450.0,0.2,0.08517543859649124,0.13201754385964898,0.05472636815920398,False,200,0.17168443496801705,False
YFJ,hpc,18,19,114,0.13157894736842105,180.0,0.8,0.1075,0.16666666666666666,0.25870646766169153,False,200,0.35507462686567165,False
YFJ,hpc,19,20,114,0.21929824561403508,100.0,0.2,0.10728070175438596,0.16666666666666666,0.004975124378109453,True,200,0.1300639658848614,False
YFJ,hpc,20,21,114,0.09649122807017543,450.0,0.2,0.0894298245614035,0.15789473684210525,0.40298507462686567,False,200,0.46478740750031355,False
YFJ,hpc,21,22,114,0.18421052631578946,60.0,0.2,0.11543859649122806,0.17543859649122806,0.03980099502487562,True,200,0.16679958983707416,False
YFJ,hpc,22,23,114,0.20175438596491227,100.0,0.5,0.1130263157894737,0.1671052631578946,0.009950248756218905,True,200,0.1300639658848614,False
YFJ,hpc,23,24,114,0.16666666666666666,180.0,0.8,0.10280701754385965,0.14912280701754385,0.029850746268656716,True,200,0.160667251975417,False
YFJ,hpc,24,25,114,0.14912280701754385,225.0,0.5,0.10903508771929825,0.15789473684210525,0.1044776119402985,False,200,0.22493415276558382,False
YFJ,hpc,25,26,114,0.16666666666666666,90.0,0.8,0.11425438596491228,0.17543859649122806,0.09950248756218906,False,200,0.2193850026973566,False
YFJ,hpc,26,27,114,0.14035087719298245,60.0,0.2,0.11311403508771928,0.16666666666666666,0.25870646766169153,False,200,0.35507462686567165,False
YFJ,hpc,27,28,114,0.14035087719298245,90.0,0.2,0.11048245614035088,0.15789473684210525,0.19402985074626866,False,200,0.3078681735829523,False
YFJ,hpc,28,29,114,0.16666666666666666,300.0,0.2,0.1113157894736842,0.15789473684210525,0.03980099502487562,True,200,0.16679958983707416,False
YFJ,hpc,37,38,114,0.18421052631578946,60.0,0.5,0.11662280701754385,0.17543859649122806,0.04477611940298507,True,200,0.1672250989948218,False
YFJ,hpc,38,39,114,0.13157894736842105,450.0,0.2,0.09267543859649123,0.16666666666666666,0.19900497512437812,False,200,0.3095006553634096,False
YFJ,hpc,39,40,114,0.16666666666666666,225.0,0.2,0.10162280701754386,0.14912280701754385,0.029850746268656716,True,200,0.160667251975417,False
YFJ,hpc,40,41,114,0.13157894736842105,225.0,0.2,0.10899122807017544,0.16666666666666666,0.3283582089552239,False,200,0.4078476396299048,False
YFJ,hpc,41,42,114,0.16666666666666666,90.0,0.2,0.11311403508771929,0.16666666666666666,0.06965174129353234,False,200,0.1874451273046532,False
YFJ,hpc,42,43,114,0.14035087719298245,180.0,0.2,0.10688596491228068,0.16666666666666666,0.21890547263681592,False,200,0.3274634999389971,False
YFJ,hpc,43,44,114,0.14912280701754385,180.0,0.2,0.10557017543859647,0.16666666666666666,0.11442786069651742,False,200,0.23886272061744512,False
YFJ,hpc,44,45,114,0.21052631578947367,225.0,0.5,0.10921052631578947,0.16666666666666666,0.009950248756218905,True,200,0.1300639658848614,False
YFJ,hpc,45,46,114,0.12280701754385964,450.0,0.2,0.08526315789473683,0.14078947368421038,0.13432835820895522,False,200,0.25695563991887255,False
YFJ,hpc,46,47,114,0.16666666666666666,300.0,0.8,0.1082017543859649,0.1671052631578946,0.07960199004975124,False,200,0.19336943600581166,False
YFJ,hpc,47,48,114,0.12280701754385964,450.0,0.8,0.10583333333333333,0.15789473684210525,0.2935323383084577,False,200,0.38006899464939453,False
YFJ,hpc,48,49,114,0.18421052631578946,90.0,0.2,0.11350877192982456,0.1671052631578946,0.03482587064676617,True,200,0.16679958983707416,False
YFJ,hpc,49,50,114,0.14912280701754385,60.0,0.2,0.11390350877192983,0.17543859649122806,0.16417910447761194,False,200,0.28344128414531117,False
YFJ,hpc,50,51,114,0.11403508771929824,75.0,0.2,0.10907894736842107,0.1671052631578946,0.4079601990049751,False,200,0.4675785996946374,False
YFJ,hpc,51,52,114,0.12280701754385964,900.0,0.2,0.1062280701754386,0.15789473684210525,0.35323383084577115,False,200,0.4299897408743423,False
YFJ,hpc,52,53,114,0.17543859649122806,180.0,0.5,0.10596491228070175,0.15789473684210525,0.01990049751243781,True,200,0.15387849484969518,False
YFJ,hpc,53,54,114,0.07894736842105263,450.0,0.2,0.08600877192982455,0.14912280701754385,0.582089552238806,False,200,0.6193162096494272,False
YFJ,hpc,54,55,114,0.15789473684210525,60.0,0.2,0.1193859649122807,0.17543859649122806,0.17412935323383086,False,200,0.288812733913514,False
YFJ,hpc,55,56,114,0.15789473684210525,90.0,0.2,0.11394736842105262,0.17543859649122806,0.12935323383084577,False,200,0.2536247334754797,False
YFJ,hpc,56,57,114,0.11403508771929824,100.0,0.8,0.11057017543859649,0.16666666666666666,0.46766169154228854,False,200,0.5207835064030758,False
YFJ,hpc,57,58,114,0.21929824561403508,150.0,0.8,0.11017543859649122,0.15789473684210525,0.004975124378109453,True,200,0.1300639658848614,False
YFJ,hpc,58,59,114,0.14912280701754385,90.0,0.5,0.11131578947368422,0.17543859649122806,0.15920398009950248,False,200,0.2801377726750861,False
YFJ,hpc,59,60,114,0.11403508771929824,150.0,0.2,0.11166666666666668,0.17543859649122806,0.48756218905472637,False,200,0.5353432835820896,False
YFJ,hpc,60,61,114,0.19298245614035087,100.0,0.8,0.1099561403508772,0.16666666666666666,0.029850746268656716,True,200,0.160667251975417,False
YFJ,hpc,61,62,114,0.16666666666666666,75.0,0.8,0.11333333333333333,0.16666666666666666,0.06467661691542288,False,200,0.18116052391105697,False
YFK,hpc,24,25,114,0.15789473684210525,60.0,0.2,0.11355263157894736,0.17543859649122806,0.15920398009950248,False,200,0.2801377726750861,False
YFK,hpc,25,26,114,0.13157894736842105,60.0,0.2,0.11267543859649123,0.1671052631578946,0.29850746268656714,False,200,0.38379530916844345,False
YFK,hpc,26,27,114,0.17543859649122806,100.0,0.2,0.10969298245614034,0.16666666666666666,0.04477611940298507,True,200,0.1672250989948218,False
YFK,hpc,27,28,114,0.16666666666666666,60.0,0.2,0.15916435826408123,0.16666666666666666,0.6666666666666666,False,152,0.6918714555765595,False
YFK,hpc,28,29,114,0.13157894736842105,60.0,0.2,0.11394736842105262,0.175877192982456,0.3482587064676617,False,200,0.4248756218905473,False
YFK,hpc,29,30,114,0.17543859649122806,100.0,0.5,0.1125,0.17543859649122806,0.06965174129353234,False,200,0.1874451273046532,False
YFK,hpc,30,31,114,0.18421052631578946,90.0,0.2,0.11302631578947368,0.16666666666666666,0.029850746268656716,True,200,0.160667251975417,False
YFK,hpc,31,32,114,0.13157894736842105,90.0,0.8,0.09214912280701755,0.15789473684210525,0.14925373134328357,False,200,0.2722269053404076,False
YFK,hpc,32,33,114,0.13157894736842105,75.0,0.8,0.11469298245614035,0.17543859649122806,0.3482587064676617,False,200,0.4248756218905473,False
YFK,hpc,33,34,114,0.13157894736842105,90.0,0.2,0.11118421052631579,0.17543859649122806,0.31343283582089554,False,200,0.39466657537998084,False
YFK,para-hpc,34,35,114,0.12280701754385964,100.0,0.5,0.11473684210526315,0.175877192982456,0.39800995024875624,False,200,0.46196080906250986,False
YFK,para-hpc,35,36,114,0.14035087719298245,300.0,0.2,0.10539473684210528,0.16666666666666666,0.17412935323383086,False,200,0.288812733913514,False
YFK,para-hpc,36,37,114,0.15789473684210525,225.0,0.2,0.1056578947368421,0.15789473684210525,0.06965174129353234,False,200,0.1874451273046532,False
YFK,para-hpc,37,38,114,0.17543859649122806,100.0,0.2,0.11385964912280702,0.17543859649122806,0.06467661691542288,False,200,0.18116052391105697,False
YFK,para-hpc,38,39,114,0.13157894736842105,450.0,0.2,0.10342105263157894,0.15789473684210525,0.23383084577114427,False,200,0.33871539400622214,False
YFK,para-hpc,39,40,114,0.19298245614035087,60.0,0.2,0.11412280701754385,0.17543859649122806,0.014925373134328358,True,200,0.14898236092265943,False
YFK,para-hpc,40,41,114,0.12280701754385964,450.0,0.5,0.10530701754385964,0.15789473684210525,0.3333333333333333,False,200,0.4112359550561797,False
YFK,para-hpc,41,42,114,0.14912280701754385,900.0,0.2,0.1064035087719298,0.15789473684210525,0.1044776119402985,False,200,0.22493415276558382,False
YFK,para-hpc,42,43,114,0.18421052631578946,75.0,0.5,0.11350877192982456,0.16666666666666666,0.03980099502487562,True,200,0.16679958983707416,False
YFK,para-hpc,43,44,114,0.18421052631578946,300.0,0.8,0.09719298245614034,0.14912280701754385,0.004975124378109453,True,200,0.1300639658848614,False
YFK,para-hpc,44,45,114,0.11403508771929824,90.0,0.2,0.11052631578947367,0.16666666666666666,0.5074626865671642,False,200,0.5538708050206226,False
YFK,para-hpc,45,46,114,0.14035087719298245,60.0,0.8,0.11824561403508772,0.17543859649122806,0.3034825870646766,False,200,0.3856757877280266,False
YFK,para-hpc,46,47,114,0.13157894736842105,180.0,0.2,0.10890350877192984,0.16666666666666666,0.2736318407960199,False,200,0.36285961496863506,False
YFK,hpc,47,48,114,0.18421052631578946,150.0,0.2,0.11315789473684208,0.16666666666666666,0.029850746268656716,True,200,0.160667251975417,False
YFK,hpc,48,49,114,0.18421052631578946,60.0,0.5,0.11364035087719299,0.16666666666666666,0.029850746268656716,True,200,0.160667251975417,False
YFK,hpc,49,50,114,0.13157894736842105,225.0,0.2,0.10679824561403507,0.16666666666666666,0.2736318407960199,False,200,0.36285961496863506,False
YFK,hpc,50,51,114,0.08771929824561403,90.0,0.2,0.09679824561403509,0.14912280701754385,0.6567164179104478,False,200,0.6854321548152772,False
YFK,hpc,51,52,114,0.21929824561403508,90.0,0.8,0.10951754385964912,0.16666666666666666,0.004975124378109453,True,200,0.1300639658848614,False
YFK,hpc,52,53,114,0.12280701754385964,100.0,0.5,0.11078947368421051,0.16666666666666666,0.43781094527363185,False,200,0.4945642159572508,False
YFK,hpc,53,54,114,0.12280701754385964,100.0,0.5,0.11197368421052632,0.15789473684210525,0.4228855721393035,False,200,0.48166842137858423,False
YFK,hpc,54,55,114,0.14912280701754385,75.0,0.5,0.09719298245614034,0.15789473684210525,0.09950248756218906,False,200,0.2193850026973566,False
YFK,hpc,55,56,114,0.17543859649122806,300.0,0.8,0.10144736842105262,0.1583333333333332,0.03482587064676617,True,200,0.16679958983707416,False
YFK,hpc,56,57,114,0.15789473684210525,60.0,0.2,0.15139371270816632,0.16666666666666666,0.601010101010101,False,197,0.6357505692765808,False
YFK,hpc,57,58,114,0.18421052631578946,90.0,0.5,0.10942982456140349,0.17543859649122806,0.03980099502487562,True,200,0.16679958983707416,False
YFK,hpc,58,59,114,0.14912280701754385,150.0,0.2,0.11285087719298245,0.175877192982456,0.17412935323383086,False,200,0.288812733913514,False
YFK,hpc,59,60,114,0.20175438596491227,75.0,0.2,0.11175438596491227,0.16666666666666666,0.009950248756218905,True,200,0.1300639658848614,False
YFK,hpc,60,61,114,0.17543859649122806,75.0,0.2,0.09043859649122807,0.1671052631578946,0.05472636815920398,False,200,0.17168443496801705,False
YFK,hpc,61,62,114,0.17543859649122806,75.0,0.2,0.11561403508771928,0.17543859649122806,0.06467661691542288,False,200,0.18116052391105697,False
YFK,hpc,62,63,114,0.14035087719298245,75.0,0.8,0.1093859649122807,0.1583333333333332,0.24378109452736318,False,200,0.34762550881953863,False
YFK,para-hpc,63,64,114,0.07017543859649122,450.0,0.2,0.08833333333333332,0.15789473684210525,0.6716417910447762,False,200,0.6944093093852771,False
YFK,para-hpc,64,65,114,0.14035087719298245,75.0,0.2,0.10109649122807017,0.15789473684210525,0.16417910447761194,False,200,0.28344128414531117,False
YFK,para-hpc,65,66,114,0.14912280701754385,450.0,0.2,0.09521929824561404,0.14956140350877178,0.0845771144278607,False,200,0.19843092231151935,False
YFK,para-hpc,66,67,114,0.16666666666666666,100.0,0.5,0.10328947368421053,0.16666666666666666,0.07462686567164178,False,200,0.1905588337382853,False
YFK,para-hpc,67,68,114,0.14035087719298245,60.0,0.8,0.11078947368421051,0.1671052631578946,0.23383084577114427,False,200,0.33871539400622214,False
YFL,hpc,19,20,114,0.15789473684210525,100.0,0.2,0.10434210526315789,0.15789473684210525,0.05970149253731343,False,200,0.18008856814826965,False
YFL,hpc,20,21,114,0.15789473684210525,100.0,0.2,0.13394736842105265,0.18421052631578946,0.3582089552238806,False,200,0.43316457360773225,False
YFL,hpc,21,22,114,0.17543859649122806,225.0,0.2,0.10078947368421053,0.17543859649122806,0.06467661691542288,False,200,0.18116052391105697,False
YFL,hpc,22,23,114,0.15789473684210525,225.0,0.5,0.10543859649122807,0.15789473684210525,0.07462686567164178,False,200,0.1905588337382853,False
YFL,hpc,23,24,114,0.16666666666666666,60.0,0.8,0.1118421052631579,0.17543859649122806,0.07960199004975124,False,200,0.19336943600581166,False
YFL,hpc,24,25,114,0.13157894736842105,75.0,0.2,0.10600877192982455,0.1671052631578946,0.25870646766169153,False,200,0.35507462686567165,False
YFL,hpc,25,26,114,0.17543859649122806,100.0,0.2,0.11412280701754385,0.17543859649122806,0.06467661691542288,False,200,0.18116052391105697,False
YFL,hpc,26,27,114,0.19298245614035087,75.0,0.5,0.11350877192982456,0.17543859649122806,0.01990049751243781,True,200,0.15387849484969518,False
YFL,hpc,27,28,114,,,,,,,False,0,,False
YFL,hpc,28,29,114,0.11403508771929824,100.0,0.2,0.09057017543859647,0.14912280701754385,0.26865671641791045,False,200,0.36061745064409007,False
YFL,hpc,29,30,114,0.19298245614035087,225.0,0.2,0.10587719298245613,0.16666666666666666,0.024875621890547265,True,200,0.160667251975417,False
YFL,hpc,30,31,114,0.20175438596491227,100.0,0.8,0.10973684210526315,0.16666666666666666,0.009950248756218905,True,200,0.1300639658848614,False
YFL,hpc,31,32,114,0.14035087719298245,75.0,0.2,0.1107456140350877,0.18421052631578946,0.24875621890547264,False,200,0.3492766347291674,False
YFL,hpc,32,33,114,0.14912280701754385,900.0,0.2,0.09807017543859647,0.14956140350877178,0.08955223880597014,False,200,0.20744379368977894,False
YFL,hpc,33,34,114,0.18421052631578946,100.0,0.8,0.11017543859649123,0.1583333333333332,0.029850746268656716,True,200,0.160667251975417,False
YFL,hpc,34,35,114,0.13157894736842105,90.0,0.8,0.10833333333333332,0.16666666666666666,0.23880597014925373,False,200,0.3432054387747128,False
YFL,hpc,35,36,114,0.15789473684210525,60.0,0.2,0.11671052631578947,0.18421052631578946,0.13432835820895522,False,200,0.25695563991887255,False
YFL,hpc,36,37,114,0.13157894736842105,75.0,0.2,0.11565789473684211,0.175877192982456,0.3681592039800995,False,200,0.4413087401420843,False
YFL,hpc,37,38,114,0.16666666666666666,100.0,0.8,0.11508771929824561,0.17543859649122806,0.11442786069651742,False,200,0.23886272061744512,False
YFL,hpc,38,39,114,0.14035087719298245,900.0,0.2,0.1031578947368421,0.14912280701754385,0.12935323383084577,False,200,0.2536247334754797,False
YFL,hpc,39,40,114,0.16666666666666666,225.0,0.8,0.10460526315789474,0.15789473684210525,0.04975124378109453,True,200,0.16964865115416705,False
YFL,hpc,58,59,114,0.17543859649122806,300.0,0.5,0.10557017543859647,0.16666666666666666,0.04477611940298507,True,200,0.1672250989948218,False
YFL,hpc,59,60,114,0.10526315789473684,900.0,0.2,0.09289473684210525,0.14035087719298245,0.3681592039800995,False,200,0.4413087401420843,False
YFL,hpc,60,61,114,0.12280701754385964,225.0,0.2,0.11039473684210525,0.1671052631578946,0.3880597014925373,False,200,0.45522388059701496,False
YFL,hpc,61,62,114,0.12280701754385964,75.0,0.5,0.11258771929824561,0.1583333333333332,0.417910447761194,False,200,0.4779850746268657,False
YFL,hpc,62,63,114,0.14035087719298245,60.0,0.2,0.11302631578947368,0.175877192982456,0.24875621890547264,False,200,0.3492766347291674,False
YFL,hpc,63,64,114,0.15789473684210525,90.0,0.5,0.11320175438596491,0.16666666666666666,0.13432835820895522,False,200,0.25695563991887255,False
YFL,hpc,64,65,114,0.14035087719298245,150.0,0.2,0.11346491228070174,0.1671052631578946,0.2537313432835821,False,200,0.3544491284037826,False
YFL,hpc,65,66,114,0.18421052631578946,225.0,0.2,0.10513157894736842,0.16666666666666666,0.01990049751243781,True,200,0.15387849484969518,False
YFL,hpc,66,67,114,0.16666666666666666,300.0,0.8,0.10495614035087719,0.16666666666666666,0.06467661691542288,False,200,0.18116052391105697,False
YFL,hpc,67,68,114,0.10526315789473684,150.0,0.2,0.10627192982456139,0.15789473684210525,0.5422885572139303,False,200,0.5872118696458535,False
YFL,hpc,68,69,114,0.13157894736842105,60.0,0.2,0.11758771929824562,0.175877192982456,0.4079601990049751,False,200,0.4675785996946374,False
YFL,hpc,69,70,114,0.10526315789473684,100.0,0.5,0.10793859649122807,0.16666666666666666,0.5572139303482587,False,200,0.5998244073748903,False
YFL,hpc,70,71,114,0.18421052631578946,180.0,0.8,0.1093421052631579,0.1583333333333332,0.029850746268656716,True,200,0.160667251975417,False
YFL,hpc,71,72,114,0.15789473684210525,150.0,0.2,0.11495614035087719,0.16666666666666666,0.15920398009950248,False,200,0.2801377726750861,False
YFL,hpc,72,73,114,0.17543859649122806,60.0,0.8,0.11771929824561403,0.17543859649122806,0.07960199004975124,False,200,0.19336943600581166,False
YFL,hpc,73,74,114,0.17543859649122806,150.0,0.8,0.11254385964912281,0.16666666666666666,0.04477611940298507,True,200,0.1672250989948218,False
YFL,hpc,74,75,114,0.12280701754385964,300.0,0.2,0.10557017543859647,0.15789473684210525,0.3283582089552239,False,200,0.4078476396299048,False
YFL,hpc,75,76,114,0.15789473684210525,75.0,0.2,0.11271929824561402,0.17543859649122806,0.13432835820895522,False,200,0.25695563991887255,False
YFL,hpc,76,77,114,0.13157894736842105,450.0,0.8,0.10596491228070175,0.15789473684210525,0.2537313432835821,False,200,0.3544491284037826,False
YFL,hpc,77,78,114,0.18421052631578946,100.0,0.2,0.11517543859649121,0.16666666666666666,0.029850746268656716,True,200,0.160667251975417,False
YFL,hpc,78,79,114,0.14035087719298245,75.0,0.2,0.11342105263157894,0.15789473684210525,0.24378109452736318,False,200,0.34762550881953863,False
YFL,ent,79,80,114,0.12280701754385964,900.0,0.2,0.10337719298245612,0.14912280701754385,0.30845771144278605,False,200,0.39019189765458423,False
YFL,ent,80,81,114,0.14035087719298245,150.0,0.2,0.10842105263157893,0.1583333333333332,0.19402985074626866,False,200,0.3078681735829523,False
YFL,ent,81,82,114,0.09649122807017543,60.0,0.2,0.09811403508771928,0.15789473684210525,0.5621890547263682,False,200,0.6004704105929497,False
YFL,ent,82,83,114,0.16666666666666666,900.0,0.2,0.10916666666666666,0.16666666666666666,0.05970149253731343,False,200,0.18008856814826965,False
YFL,ent,83,84,114,0.14912280701754385,75.0,0.2,0.1162280701754386,0.17543859649122806,0.21890547263681592,False,200,0.3274634999389971,False
YFL,ent,84,85,114,0.15789473684210525,450.0,0.2,0.1062719298245614,0.15789473684210525,0.07462686567164178,False,200,0.1905588337382853,False
YFL,ent,85,86,114,0.17543859649122806,150.0,0.5,0.10802631578947369,0.16666666666666666,0.04975124378109453,True,200,0.16964865115416705,False
YFL,ent,86,87,114,0.19298245614035087,100.0,0.2,0.11574561403508771,0.17543859649122806,0.024875621890547265,True,200,0.160667251975417,False
YFL,ent,87,88,114,0.14035087719298245,90.0,0.2,0.11302631578947368,0.16666666666666666,0.23880597014925373,False,200,0.3432054387747128,False
YFL,ent,88,89,114,0.12280701754385964,75.0,0.5,0.10333333333333332,0.15789473684210525,0.2935323383084577,False,200,0.38006899464939453,False
YFL,ent,89,90,114,0.13157894736842105,900.0,0.2,0.1025877192982456,0.15789473684210525,0.208955223880597,False,200,0.31954433958341993,False
YFL,ent,90,91,114,0.16666666666666666,300.0,0.2,0.10618421052631577,0.15789473684210525,0.03482587064676617,True,200,0.16679958983707416,False
YFL,ent,91,92,114,0.12280701754385964,450.0,0.5,0.09916666666666664,0.14912280701754385,0.2736318407960199,False,200,0.36285961496863506,False
YFL,ent,92,93,114,0.18421052631578946,150.0,0.8,0.11206140350877192,0.1671052631578946,0.04477611940298507,True,200,0.1672250989948218,False
YFL,ent,93,94,114,0.17543859649122806,225.0,0.2,0.10903508771929823,0.16666666666666666,0.04975124378109453,True,200,0.16964865115416705,False
YFM,hpc,15,16,114,0.18421052631578946,60.0,0.8,0.11828947368421051,0.17543859649122806,0.04975124378109453,True,200,0.16964865115416705,False
YFM,hpc,16,17,114,0.17543859649122806,100.0,0.2,0.11030701754385965,0.16666666666666666,0.03482587064676617,True,200,0.16679958983707416,False
YFM,hpc,17,18,114,0.14912280701754385,75.0,0.5,0.10868421052631579,0.16666666666666666,0.15422885572139303,False,200,0.2767047117354405,False
YFM,hpc,18,19,114,0.15789473684210525,75.0,0.8,0.10640350877192983,0.1671052631578946,0.0945273631840796,False,200,0.2126865671641791,False
YFM,hpc,19,20,114,0.13157894736842105,75.0,0.2,0.11350877192982456,0.17543859649122806,0.3034825870646766,False,200,0.3856757877280266,False
YFM,hpc,20,21,114,0.14035087719298245,60.0,0.5,0.11451754385964913,0.175877192982456,0.25870646766169153,False,200,0.35507462686567165,False
YFM,hpc,21,22,114,0.16666666666666666,90.0,0.8,0.11035087719298244,0.16666666666666666,0.07462686567164178,False,200,0.1905588337382853,False
YFM,hpc,22,23,114,0.09649122807017543,90.0,0.8,0.10666666666666666,0.1583333333333332,0.6616915422885572,False,200,0.6893143391203376,False
YFM,hpc,23,24,114,0.15789473684210525,90.0,0.5,0.11416666666666667,0.17543859649122806,0.12437810945273632,False,200,0.2501230113170412,False
YFM,hpc,24,25,114,0.10526315789473684,75.0,0.2,0.10890350877192984,0.1671052631578946,0.5870646766169154,False,200,0.6224489795918368,False
YFM,hpc,25,26,114,0.17543859649122806,60.0,0.5,0.11337719298245615,0.17543859649122806,0.07462686567164178,False,200,0.1905588337382853,False
YFM,ent,33,34,114,0.17543859649122806,60.0,0.8,0.11692982456140351,0.1671052631578946,0.05472636815920398,False,200,0.17168443496801705,False
