trial_index,operand,number,TC1,TC2
146.0,2.0,6,0.3348964384735691,-0.9050204853684694
147.0,1.0,8,0.8002588680362324,1.5224827312477078
147.0,2.0,8,0.5849021809623317,-0.6298509891357928
148.0,1.0,9,1.0322073378110035,1.5494509816825546
148.0,2.0,6,0.45070524424800257,0.3078047303204298
149.0,1.0,9,0.3520555370680481,-0.6442615069724055
151.0,1.0,8,-0.1307968493149984,-0.9338415210416946
152.0,1.0,9,0.4703059333804571,-1.449556344738003
152.0,2.0,7,-0.013444627122102117,-1.726578626209058
153.0,1.0,4,-1.118453960950513,0.9258637874886522
153.0,2.0,4,-0.06501186370654741,-1.1722397695532447
154.0,1.0,8,-0.0653427219324514,1.2264424113897072
154.0,2.0,8,0.7686067046572878,0.7251381055300115
155.0,1.0,5,-0.11540561041102013,-0.4098136063182961
155.0,2.0,6,-0.7855041342588204,1.2233940136058423
156.0,2.0,4,-1.8495442301318217,0.09784534085935202
157.0,1.0,5,-1.786441752486242,2.939633534901246
157.0,2.0,7,-0.36274531908976937,-0.9608097714765413
158.0,1.0,2,-1.0316312847450109,1.0655177085342862
159.0,1.0,7,0.1503057550547672,0.7950613973227021
