neuron_id,n_presentations,n_folds,fr_accuracy,shuffle_mean_accuracy,n_extreme,p_value,fr_coding,subject,region,paper_unit,n_valid_shuffles
31,114,4,0.13157894736842105,0.08960526315789473,25.0,0.12935323383084577,False,YFK,hpc,32,200.0
32,114,4,0.10526315789473684,0.1018859649122807,87.0,0.43781094527363185,False,YFK,hpc,33,200.0
33,114,4,0.12280701754385964,0.10043859649122806,49.0,0.24875621890547264,False,YFK,hpc,34,200.0
34,114,4,0.10526315789473684,0.1031140350877193,101.0,0.5074626865671642,False,YFK,para-hpc,35,200.0
35,114,4,0.07017543859649122,0.10276315789473685,182.0,0.9104477611940298,False,YFK,para-hpc,36,200.0
36,114,4,0.12280701754385964,0.10662280701754386,64.0,0.32338308457711445,False,YFK,para-hpc,37,200.0
37,114,4,0.11403508771929824,0.10346491228070175,81.0,0.4079601990049751,False,YFK,para-hpc,38,200.0
38,114,4,0.13157894736842105,0.10495614035087719,49.0,0.24875621890547264,False,YFK,para-hpc,39,200.0
39,114,4,0.07017543859649122,0.10763157894736843,181.0,0.9054726368159204,False,YFK,para-hpc,40,200.0
40,114,4,0.11403508771929824,0.10346491228070175,86.0,0.43283582089552236,False,YFK,para-hpc,41,200.0
41,114,4,0.14912280701754385,0.10596491228070175,20.0,0.1044776119402985,False,YFK,para-hpc,42,200.0
42,114,4,0.08771929824561403,0.10460526315789474,150.0,0.7512437810945274,False,YFK,para-hpc,43,200.0
43,114,4,0.14035087719298245,0.09956140350877193,21.0,0.10945273631840796,False,YFK,para-hpc,44,200.0
44,114,4,0.07017543859649122,0.10271929824561404,176.0,0.8805970149253731,False,YFK,para-hpc,45,200.0
45,114,4,0.11403508771929824,0.1045175438596491,76.0,0.38308457711442784,False,YFK,para-hpc,46,200.0
46,114,4,0.03508771929824561,0.10482456140350876,200.0,1.0,False,YFK,para-hpc,47,200.0
47,114,4,0.12280701754385964,0.10403508771929823,60.0,0.3034825870646766,False,YFK,hpc,48,200.0
48,114,4,0.06140350877192982,0.10530701754385963,188.0,0.9402985074626866,False,YFK,hpc,49,200.0
49,114,4,0.11403508771929824,0.10530701754385964,93.0,0.46766169154228854,False,YFK,hpc,50,200.0
50,114,4,0.06140350877192982,0.09570175438596491,184.0,0.9203980099502488,False,YFK,hpc,51,200.0
51,114,4,0.12280701754385964,0.10719298245614034,64.0,0.32338308457711445,False,YFK,hpc,52,200.0
52,114,4,0.10526315789473684,0.10179824561403508,100.0,0.5024875621890548,False,YFK,hpc,53,200.0
53,114,4,0.07894736842105263,0.09714912280701754,155.0,0.7761194029850746,False,YFK,hpc,54,200.0
54,114,4,0.12280701754385964,0.09600877192982456,40.0,0.20398009950248755,False,YFK,hpc,55,200.0
55,114,4,0.13157894736842105,0.10350877192982455,47.0,0.23880597014925373,False,YFK,hpc,56,200.0
56,114,4,0.14912280701754385,0.14854394870424792,132.0,0.6717171717171717,False,YFK,hpc,57,197.0
57,114,4,0.14035087719298245,0.09929824561403511,19.0,0.09950248756218906,False,YFK,hpc,58,200.0
58,114,4,0.08771929824561403,0.1045175438596491,152.0,0.7611940298507462,False,YFK,hpc,59,200.0
59,114,4,0.14035087719298245,0.10381578947368421,25.0,0.12935323383084577,False,YFK,hpc,60,200.0
60,114,4,0.14912280701754385,0.08723684210526315,18.0,0.0945273631840796,False,YFK,hpc,61,200.0
61,114,4,0.15789473684210525,0.1037719298245614,11.0,0.05970149253731343,False,YFK,hpc,62,200.0
62,114,4,0.11403508771929824,0.1007017543859649,73.0,0.3681592039800995,False,YFK,hpc,63,200.0
63,114,4,0.05263157894736842,0.0861842105263158,171.0,0.8557213930348259,False,YFK,para-hpc,64,200.0
64,114,4,0.06140350877192982,0.09276315789473685,183.0,0.9154228855721394,False,YFK,para-hpc,65,200.0
65,114,4,0.12280701754385964,0.09219298245614034,35.0,0.1791044776119403,False,YFK,para-hpc,66,200.0
66,114,4,0.10526315789473684,0.09561403508771928,76.0,0.38308457711442784,False,YFK,para-hpc,67,200.0
67,114,4,0.09649122807017543,0.10065789473684211,121.0,0.6069651741293532,False,YFK,para-hpc,68,200.0
19,114,4,0.14035087719298245,0.10057017543859649,23.0,0.11940298507462686,False,YFL,hpc,20,200.0
20,114,4,0.15789473684210525,0.13192982456140348,76.0,0.38308457711442784,False,YFL,hpc,21,200.0
21,114,4,0.14035087719298245,0.1018421052631579,47.0,0.23880597014925373,False,YFL,hpc,22,200.0
22,114,4,0.09649122807017543,0.10298245614035087,122.0,0.6119402985074627,False,YFL,hpc,23,200.0
23,114,4,0.15789473684210525,0.09903508771929825,12.0,0.06467661691542288,False,YFL,hpc,24,200.0
24,114,4,0.09649122807017543,0.09714912280701754,114.0,0.572139303482587,False,YFL,hpc,25,200.0
25,114,4,0.10526315789473684,0.10421052631578948,107.0,0.5373134328358209,False,YFL,hpc,26,200.0
26,114,4,0.10526315789473684,0.1037280701754386,107.0,0.5373134328358209,False,YFL,hpc,27,200.0
27,114,4,,,,,False,YFL,hpc,28,0.0
28,114,4,0.08771929824561403,0.09157894736842107,116.0,0.582089552238806,False,YFL,hpc,29,200.0
29,114,4,0.07894736842105263,0.10614035087719298,173.0,0.8656716417910447,False,YFL,hpc,30,200.0
30,114,4,0.14912280701754385,0.1044298245614035,17.0,0.08955223880597014,False,YFL,hpc,31,200.0
31,114,4,0.06140350877192982,0.09671052631578946,185.0,0.9253731343283582,False,YFL,hpc,32,200.0
32,114,4,0.13157894736842105,0.09754385964912281,37.0,0.1890547263681592,False,YFL,hpc,33,200.0
33,114,4,0.10526315789473684,0.10807017543859647,112.0,0.5621890547263682,False,YFL,hpc,34,200.0
34,114,4,0.08771929824561403,0.10114035087719297,142.0,0.7114427860696517,False,YFL,hpc,35,200.0
