trial_index,operand,number,TC1,TC2
58.0,1.0,6,-0.9010276190899127,1.9306974494460392
58.0,2.0,6,-1.9913921686538658,0.43719235702920284
59.0,1.0,4,-0.15933797237257877,0.0009773006970177553
60.0,1.0,1,0.2774501573480325,1.6533691694431647
60.0,2.0,1,-0.2820059524411306,-0.6649546555783186
61.0,1.0,2,0.9211121691548367,0.37906115040226995
61.0,2.0,4,0.4480817273019454,1.304928065617836
62.0,1.0,1,0.9503922080974386,-1.2121141550006393
62.0,2.0,2,0.6433377766884307,0.13079847371286213
63.0,1.0,7,0.20074866348069043,0.42820803993930323
63.0,2.0,7,-0.6091511474932956,0.32833298411672074
64.0,1.0,8,0.5220928750457264,1.3847218352168518
64.0,2.0,8,0.7200392705557728,1.3559596032167234
65.0,2.0,4,-1.5518952941424529,0.32832222571192343
66.0,1.0,9,2.029439701635415,-3.13797197112834
66.0,2.0,9,1.1153787641391402,0.24523459403017955
67.0,1.0,7,1.0534032073932826,-0.7740036922018029
67.0,2.0,1,0.4134209961122214,0.6053686512110541
68.0,2.0,3,1.0619104027294224,0.5685948067935633
69.0,1.0,5,0.5987785031876188,0.46285039065760486
70.0,2.0,1,-0.6527209665919255,-0.37991813447142003
71.0,2.0,6,-0.16032742677476058,1.0412803362299012
72.0,1.0,3,0.4298662236223259,0.09033252995239055
72.0,2.0,1,-0.4223864277175004,-0.041362532720510936
74.0,1.0,8,-0.5985227691957699,-0.3839342762324633
75.0,1.0,4,-1.5488030554461254,0.13978279080276182
75.0,2.0,9,-0.432702728326804,0.1771230193819126
76.0,1.0,6,-1.1052086221107535,0.9491027631065457
76.0,2.0,7,0.9697690014796074,0.9651993370785905
77.0,2.0,5,-1.5615342180377967,0.00028645052822412145
78.0,1.0,8,-0.49467828507266154,-0.8421152668500694
78.0,2.0,5,0.10272102857016081,1.08362016964743
79.0,1.0,1,1.3452955447153496,-0.22933558346801247
79.0,2.0,6,-0.9750387668336937,1.850903679847023
80.0,1.0,3,0.41514028650084117,-0.11559031331948866
80.0,2.0,8,0.912604973818697,-0.9635373485930964
81.0,1.0,3,-0.1099671697868199,-1.2405730156874297
81.0,2.0,4,-0.36450842979560166,0.059685649890408
82.0,2.0,2,1.1804808239740152,0.31633665944783645
83.0,1.0,4,1.3007362712145376,0.10271633347673029
83.0,2.0,7,1.2366395315072942,1.1383438065892981
84.0,1.0,4,0.6759161540204175,-0.4054920605577045
84.0,2.0,2,0.4579802696130332,0.27331673426631137
85.0,1.0,3,-3.179196791298933,-0.10729684639838266
85.0,2.0,4,-1.876643822092038,0.054129573590297075
86.0,1.0,4,0.46860864791055895,-0.4389505260828726
86.0,2.0,8,-1.7372686669433,-1.6761920877977359
87.0,1.0,9,1.5405674598272845,0.7435673986901219
87.0,2.0,4,-0.594425210371811,0.5342558273885999
88.0,1.0,7,0.41824839092261823,1.8429028258344582
88.0,2.0,7,-1.5458372251813708,2.072535618235492
89.0,1.0,6,-1.489517844823829,0.013653717129898286
89.0,2.0,9,0.3268209599337914,0.4118188530587174
90.0,1.0,5,-0.4857691971637556,-0.833423562668711
90.0,2.0,1,0.347347880542405,-1.3320597386419915
91.0,1.0,1,0.15618938997987858,0.7602599568840459
91.0,2.0,8,-0.794508654568693,0.47085124467017
92.0,1.0,2,1.281198805008106,0.8062918896445554
93.0,1.0,7,1.1153787641391402,0.24523459403017955
94.0,1.0,6,-0.9760256882940848,-2.162455218651474
94.0,2.0,3,-0.4590076690443474,-1.5669452360297977
95.0,1.0,1,1.6172530879691769,-0.17830404586912502
95.0,2.0,5,-0.8044071968797809,1.5024625760216945
96.0,1.0,9,2.144481727218224,-1.1081871028457344
96.0,2.0,2,-0.1798648929811923,1.7448558923977264
97.0,1.0,3,-3.1857276107724997,1.5231605175718648
97.0,2.0,4,-0.9372673982804017,-0.5447057006236283
98.0,1.0,9,-0.5837968320742851,-0.17801143296058397
98.0,2.0,5,-0.25524442432172245,-1.3984763289394058
99.0,1.0,6,-0.4196960815939392,1.1040048271843346
99.0,2.0,8,-0.0778249494202896,0.31664003076117464
100.0,2.0,8,0.7841360102630163,0.32033213010415557
101.0,1.0,9,3.075642305560364,-0.11520283446403329
101.0,2.0,6,-0.7345094736854084,-1.4829663320634614
102.0,1.0,6,-0.04217476382838365,-0.024103590364926878
102.0,2.0,6,0.29429727743090317,-0.19557374662950638
103.0,1.0,9,-1.503238461817682,0.9144604123882439
103.0,2.0,5,-1.8486150262749164,-1.4538800576452706
104.0,1.0,4,-0.7352234439463966,0.3447221709973065
104.0,2.0,8,0.9646819882534667,1.0873122689904107
105.0,1.0,9,0.05547140894578796,0.270304726687327
105.0,2.0,7,0.6045953524001975,0.6600815297481252
106.0,1.0,3,0.14146345285839396,0.5543371136121666
106.0,2.0,1,-1.3045780960466475,-0.9419903226726519
107.0,1.0,6,0.25112478619408085,0.293387262085081
107.0,2.0,6,-0.047991613040962375,-0.2213347294554473
108.0,1.0,3,1.0619104027294224,0.5685948067935633
108.0,2.0,5,-0.23915010360348882,1.87098496607059
109.0,1.0,2,0.8286952837638282,-0.011719786840587169
109.0,2.0,8,-0.10727682366325884,-0.09520565578258383
110.0,1.0,7,0.5278938585328554,-0.5650795997557361
110.0,2.0,1,-0.03326567591947776,-0.015411886183568046
111.0,1.0,5,0.9852089088620802,-0.656566322710298
111.0,2.0,6,0.4579802696130332,0.27331673426631137
112.0,1.0,1,0.5220928750457264,1.3847218352168518
112.0,2.0,2,-0.09255088654177421,0.11071718748929543
113.0,1.0,2,-0.08263647850523669,1.226138430200879
113.0,2.0,3,1.3452955447153496,-0.22933558346801247
114.0,1.0,4,1.599852670449581,0.6174383250172586
114.0,2.0,4,0.40352245380113355,1.6369799825625788
115.0,1.0,7,1.8718102137034083,0.6684698626161458
116.0,1.0,3,-0.5392375585734733,-0.5100633499053268
116.0,2.0,5,-0.8612957403994976,0.36111135787789234
117.0,1.0,5,-1.407015367469358,-0.7109865883388282
117.0,2.0,8,0.6108140941855423,-0.4765941259753616
118.0,1.0,3,-0.811909072088289,1.2665936155565534
119.0,1.0,7,-0.432702728326804,0.1771230193819126
119.0,2.0,9,1.0444941194843766,-0.7826953963831614
120.0,1.0,3,-1.7965380118401466,0.5969695599382363
120.0,2.0,3,-0.9914655956765576,-0.5406895588625852
121.0,1.0,3,-2.098344757198751,-1.0631197915071375
121.0,2.0,9,0.986616121562478,-0.8837435789940803
122.0,1.0,7,-0.6149521309804244,2.2781344190893087
122.0,2.0,7,1.036556087310412,1.0749392238708682
123.0,1.0,7,0.01808150252885404,1.716093660397598
124.0,1.0,1,-0.18396245180515122,0.826665788776663
124.0,2.0,9,0.8639481414939263,-1.5496755352694167
125.0,1.0,1,0.6539661549859564,-0.581468786636322
126.0,1.0,1,-0.5351399997495145,0.40812675371573653
126.0,2.0,7,0.07326915432719162,0.6717744831036713
127.0,1.0,5,0.6628752428948623,-0.5727770824549633
127.0,2.0,1,-1.5323736936614707,-2.52228590451901
129.0,1.0,7,0.09280662053362326,-0.031801073064153834
129.0,2.0,7,2.3143993269111487,0.3710602963897049
130.0,2.0,6,-0.21862318299487524,0.12710637436988123
131.0,1.0,1,0.4579802696130332,0.27331673426631137
131.0,2.0,7,0.1075325576551079,0.17412177020772546
132.0,1.0,2,-0.5756017144263674,1.6583687742815427
132.0,2.0,2,0.24932024563187544,-0.6766476089338647
133.0,1.0,2,-0.49467828507266154,-0.8421152668500694
133.0,2.0,2,0.9027064315076092,0.06807398275842869
134.0,1.0,3,0.345226697581019,0.7228060207025587
135.0,1.0,1,0.02461232200242097,0.08563629642735077
135.0,2.0,1,1.404580755337646,-0.3554646571408759
136.0,1.0,3,-0.09255088654177421,0.11071718748929543
137.0,2.0,4,-2.4155755442143785,1.0455890908994856
138.0,1.0,6,-1.1117394415843205,2.579560127076793
138.0,2.0,5,-0.6420925882943999,-1.0921853948206042
139.0,2.0,7,-0.4179767912053194,0.38304586265379187
140.0,1.0,4,0.6601848967713013,-1.7181444423598087
140.0,2.0,4,0.7053133334342881,1.1500367599448442
141.0,2.0,8,-0.40906770329641345,0.39173756683515076
142.0,1.0,4,-1.4943293739087762,0.9231521165696028
142.0,2.0,9,-0.5204140626280298,0.6140495969876157
143.0,1.0,4,0.7814456641394553,-0.8250352298006903
144.0,1.0,1,-1.358046457456365,-0.6186301099092681
144.0,2.0,2,0.3193190847252833,0.1759498925935763
145.0,1.0,5,-0.44160725152475155,-2.3626876069161815
145.0,2.0,3,0.46860864791055895,-0.4389505260828726
146.0,1.0,6,0.27574926562665336,-0.5323012259945645
146.0,2.0,6,0.2733525985240737,0.7351790658221012
147.0,1.0,8,0.8639481414939263,-1.5496755352694167
147.0,2.0,8,0.6045953524001975,0.6600815297481252
148.0,1.0,9,1.0640315856908085,-1.486270952550987
148.0,2.0,6,0.4833345850320436,-0.23302768281099334
149.0,1.0,9,0.4192378453248001,0.8025997903015744
151.0,1.0,8,-0.09736241562672128,1.0202155869289997
152.0,1.0,9,0.38879651667964893,1.4310571392906994
152.0,2.0,7,-0.11307780715038779,1.854595779190004
153.0,1.0,4,-1.162372649771664,-0.979633922565141
153.0,2.0,4,-0.18396245180515122,0.826665788776663
154.0,1.0,8,0.035918077013906466,-1.1731522912079564
154.0,2.0,8,0.7074345163956741,-0.9048289993997062
155.0,1.0,5,-0.10145997445068006,0.10202548330793665
155.0,2.0,6,-0.7718446852732438,-1.1808605323119805
156.0,2.0,4,-1.860232858974624,0.2986902382367969
157.0,1.0,5,-1.8533001469282908,-2.6656739205474573
157.0,2.0,7,-0.2974458598236034,0.9568110042105699
158.0,1.0,2,-0.9736474198587457,-0.5233061504998678
